beginyear,hex_color,imageurl
1631,#b78d59,"https://api.nga.gov/iiif/a02995e0-57d5-403f-8346-20b1a6070e46/full/!200,200/0/default.jpg"
1634,#70b84c,"https://api.nga.gov/iiif/91f37fe2-0645-41fc-91b4-4b206cd91bd1/full/!200,200/0/default.jpg"
1665,#b04c90,"https://api.nga.gov/iiif/2af71668-c712-4f77-b0af-8750170ea2bb/full/!200,200/0/default.jpg"
1654,#4ca0cc,"https://api.nga.gov/iiif/9cb67501-f175-4a1d-b5ee-56ef8124d388/full/!200,200/0/default.jpg"
1605,#74b848,"https://api.nga.gov/iiif/b25dca61-83bd-495e-8e44-341efde1aa51/full/!200,200/0/default.jpg"
1614,#c8749c,"https://api.nga.gov/iiif/2833afd4-a69f-4584-aacc-f50aae5ca24b/full/!200,200/0/default.jpg"
1687,#a0b040,"https://api.nga.gov/iiif/4ee07cdb-bace-477b-8d8e-6c8642a3d6d3/full/!200,200/0/default.jpg"
1616,#ac7c4c,"https://api.nga.gov/iiif/5dcd5b32-5b21-4dc4-b707-784780fc0c34/full/!200,200/0/default.jpg"
1685,#c48c75,"https://api.nga.gov/iiif/f8f8a790-0436-4ae6-93dd-65b6f66d8381/full/!200,200/0/default.jpg"
1629,#a4c46c,"https://api.nga.gov/iiif/caebb7f3-beee-4e39-a423-1955861eeac0/full/!200,200/0/default.jpg"
1634,#d8c86c,"https://api.nga.gov/iiif/42f46f15-c494-4ad2-9954-398de7f6b1fc/full/!200,200/0/default.jpg"
1648,#cc9477,"https://api.nga.gov/iiif/6461c40e-b88a-4e5c-ac8b-143819090569/full/!200,200/0/default.jpg"
1618,#90c044,"https://api.nga.gov/iiif/604b3e1a-a3ca-4155-8773-a40952a1bf99/full/!200,200/0/default.jpg"
1639,#c09e4a,"https://api.nga.gov/iiif/801a0d78-21b9-4c7d-84db-90e8f1eea3fd/full/!200,200/0/default.jpg"
1663,#a49444,"https://api.nga.gov/iiif/2731455c-105b-4f8e-b28c-c90bd07e1f83/full/!200,200/0/default.jpg"
1626,#d478b0,"https://api.nga.gov/iiif/ac90b608-d6a2-4043-bf93-47818bcba6f5/full/!200,200/0/default.jpg"
1677,#2d7ca1,"https://api.nga.gov/iiif/664a245a-df37-44fd-8592-b0f4a9f8fa24/full/!200,200/0/default.jpg"
1629,#bc4c40,"https://api.nga.gov/iiif/bc085c2d-81e5-46b3-ab09-d88a0f5a87fc/full/!200,200/0/default.jpg"
1650,#784c34,"https://api.nga.gov/iiif/4fc4ccdd-49fc-452f-8e96-1dfaa41977a9/full/!200,200/0/default.jpg"
1611,#c45040,"https://api.nga.gov/iiif/aa389fe6-fcf0-4c6b-8b0e-51eb2f36f1ec/full/!200,200/0/default.jpg"
1640,#ce7f30,"https://api.nga.gov/iiif/10b45115-8b1c-4123-80b8-33f271c3e734/full/!200,200/0/default.jpg"
1676,#5cbc58,"https://api.nga.gov/iiif/7fc3d43c-fa65-4ca9-81e7-41443fdb4b7a/full/!200,200/0/default.jpg"
1660,#c1783d,"https://api.nga.gov/iiif/28568c5d-b7b9-44c5-addb-085b9e595ff3/full/!200,200/0/default.jpg"
1684,#ccac8e,"https://api.nga.gov/iiif/8a07ed5e-0e8b-415c-950b-082bf5dde94c/full/!200,200/0/default.jpg"
1620,#34547c,"https://api.nga.gov/iiif/190f0767-9deb-45c8-a43b-8c77946b2ad1/full/!200,200/0/default.jpg"
1619,#30a09c,"https://api.nga.gov/iiif/97a69fa9-edca-441f-9ff7-5483ec65ee99/full/!200,200/0/default.jpg"
1671,#a0504c,"https://api.nga.gov/iiif/c14e17b3-eb03-4e6b-a307-799a039ab951/full/!200,200/0/default.jpg"
1674,#af8f4f,"https://api.nga.gov/iiif/867e7659-249c-4731-9283-81549f2c710b/full/!200,200/0/default.jpg"
1662,#40aca8,"https://api.nga.gov/iiif/8691d852-6e52-48f5-9306-f704cb0bb4f2/full/!200,200/0/default.jpg"
1637,#a0a44c,"https://api.nga.gov/iiif/d238defd-003e-41f1-95a9-7ec840b5e7e4/full/!200,200/0/default.jpg"
1663,#48ac40,"https://api.nga.gov/iiif/a58396c2-fff6-4efe-afe8-b56a6238c593/full/!200,200/0/default.jpg"
1686,#c464a8,"https://api.nga.gov/iiif/2cf4e6d8-6c94-4b37-8db2-2f73e093f1fb/full/!200,200/0/default.jpg"
1658,#ccc060,"https://api.nga.gov/iiif/c1842e6d-d30d-4ad9-9495-c5472db0a307/full/!200,200/0/default.jpg"
1647,#d07460,"https://api.nga.gov/iiif/409aa919-1c8c-4302-993d-73d281b285a3/full/!200,200/0/default.jpg"
1648,#af814f,"https://api.nga.gov/iiif/61066b52-ef9d-4032-a4f4-11680249dcf4/full/!200,200/0/default.jpg"
1617,#90bc54,"https://api.nga.gov/iiif/477e3669-3f8c-49a2-bc42-b1b6fd71c765/full/!200,200/0/default.jpg"
1630,#754c34,"https://api.nga.gov/iiif/4a31dfb0-4b4d-4d88-bffa-c8e7a0f47454/full/!200,200/0/default.jpg"
1642,#ccb391,"https://api.nga.gov/iiif/e9c9dc21-9ada-495b-a611-fd49fc418a0d/full/!200,200/0/default.jpg"
1691,#54b468,"https://api.nga.gov/iiif/046e9eef-633b-461b-864f-d05765df17eb/full/!200,200/0/default.jpg"
1616,#ac4c3c,"https://api.nga.gov/iiif/6ea724ba-658e-4248-9d66-c8e0c58121ac/full/!200,200/0/default.jpg"
1631,#bd4944,"https://api.nga.gov/iiif/ee7cf3a6-c670-494a-96e8-0737c5969dcb/full/!200,200/0/default.jpg"
1684,#a25c2c,"https://api.nga.gov/iiif/6edcca95-6e84-4776-b51b-e50ec0f6982c/full/!200,200/0/default.jpg"
1658,#a0483c,"https://api.nga.gov/iiif/f229bf97-422a-40b9-b48f-4f17d16f3b1e/full/!200,200/0/default.jpg"
1610,#a04884,"https://api.nga.gov/iiif/12de3154-816f-44d6-8f2d-dc65dab9e9d1/full/!200,200/0/default.jpg"
1692,#b14b53,"https://api.nga.gov/iiif/f4062c19-9778-499f-8f03-5fd1b5e277a2/full/!200,200/0/default.jpg"
1663,#b0d45c,"https://api.nga.gov/iiif/c9b3fee0-c018-4647-aca8-b3b6548c0f23/full/!200,200/0/default.jpg"
1698,#c8c864,"https://api.nga.gov/iiif/f8ac5bb9-20d2-4246-b53f-dace05c20a1a/full/!200,200/0/default.jpg"
1681,#b0c85c,"https://api.nga.gov/iiif/cbc4f669-87da-4b21-a800-e60f4913a370/full/!200,200/0/default.jpg"
1667,#b88450,"https://api.nga.gov/iiif/c14db54a-9afb-4590-8d2d-60910dacd430/full/!200,200/0/default.jpg"
1657,#a09034,"https://api.nga.gov/iiif/9de72458-6d69-4eb6-92d0-98203e34183a/full/!200,200/0/default.jpg"
1674,#809040,"https://api.nga.gov/iiif/eae43259-de40-4a11-9b55-5843514dbdb6/full/!200,200/0/default.jpg"
1680,#d4b070,"https://api.nga.gov/iiif/85750234-552c-438b-9217-6ff6c894404a/full/!200,200/0/default.jpg"
1611,#c4ac44,"https://api.nga.gov/iiif/67489f6a-15c5-4cfa-bd76-b2d558d47eac/full/!200,200/0/default.jpg"
1686,#6c4c33,"https://api.nga.gov/iiif/684ecab0-76df-4ae1-aa73-daf23c29eb66/full/!200,200/0/default.jpg"
1689,#78c0d4,"https://api.nga.gov/iiif/1556d4b0-1eb2-4d27-af61-8053b4995128/full/!200,200/0/default.jpg"
1694,#b85c50,"https://api.nga.gov/iiif/a654b850-41c4-4dfa-baa7-15270d1e67fd/full/!200,200/0/default.jpg"
1625,#843c2c,"https://api.nga.gov/iiif/30399a79-b3d4-4575-9a8e-27d0a4b34842/full/!200,200/0/default.jpg"
1681,#34407e,"https://api.nga.gov/iiif/ec040cf3-910e-48d8-b450-c778fe0f5aec/full/!200,200/0/default.jpg"
1691,#ccac8c,"https://api.nga.gov/iiif/8b3b52e0-2e22-4ce1-b69e-f120c69f04de/full/!200,200/0/default.jpg"
1605,#bcb46c,"https://api.nga.gov/iiif/7c9f89a5-44a9-48a5-91db-f5ee287475d6/full/!200,200/0/default.jpg"
1636,#b44834,"https://api.nga.gov/iiif/938738a7-13a9-447e-b53a-1fd6340c6377/full/!200,200/0/default.jpg"
1612,#c58e69,"https://api.nga.gov/iiif/87e5bcef-ce24-44a6-83fd-86ea37e0f606/full/!200,200/0/default.jpg"
1661,#d0a054,"https://api.nga.gov/iiif/7bb73e9e-8c78-4881-9ba9-f6a3818604ac/full/!200,200/0/default.jpg"
1699,#c8a860,"https://api.nga.gov/iiif/585e9634-6631-4972-8415-41395f09e87b/full/!200,200/0/default.jpg"
1605,#d4b491,"https://api.nga.gov/iiif/b3a93a65-cb75-4912-9b31-8e99462afdcb/full/!200,200/0/default.jpg"
1600,#ac5c24,"https://api.nga.gov/iiif/b87514f5-e685-4c07-baee-48f31e9f5336/full/!200,200/0/default.jpg"
1620,#b44894,"https://api.nga.gov/iiif/216950e3-e96f-4280-9af9-1588a0e39b84/full/!200,200/0/default.jpg"
1677,#d2b484,"https://api.nga.gov/iiif/d991ac4d-2ab9-4790-9a5f-801e3f494f88/full/!200,200/0/default.jpg"
1656,#88c880,"https://api.nga.gov/iiif/735fa55a-1988-401e-aa10-a5dba6992efc/full/!200,200/0/default.jpg"
1659,#b06058,"https://api.nga.gov/iiif/ee94c12f-a4df-482a-99d1-6c5885375d7c/full/!200,200/0/default.jpg"
1658,#de5828,"https://api.nga.gov/iiif/2a459971-4db4-4165-a368-358029dbe200/full/!200,200/0/default.jpg"
1666,#b0a440,"https://api.nga.gov/iiif/489531c4-260b-4a23-82e5-764bf2bb8754/full/!200,200/0/default.jpg"
1627,#c04c44,"https://api.nga.gov/iiif/cddf7dfe-b495-4dae-be34-52e60aedf3a8/full/!200,200/0/default.jpg"
1609,#c45c58,"https://api.nga.gov/iiif/97d17ed8-ff7e-41af-a8e4-bafeb0a8dc8e/full/!200,200/0/default.jpg"
1646,#d4b442,"https://api.nga.gov/iiif/34792701-3283-420a-b334-872e13060018/full/!200,200/0/default.jpg"
1660,#843c34,"https://api.nga.gov/iiif/683afc73-616f-4e04-afac-be52d6216865/full/!200,200/0/default.jpg"
1674,#5cb458,"https://api.nga.gov/iiif/348a9362-8e1e-4083-9421-20acbb2af103/full/!200,200/0/default.jpg"
1608,#b8a850,"https://api.nga.gov/iiif/c043ffc0-64b6-430e-985f-395dd25a7645/full/!200,200/0/default.jpg"
1689,#bc9971,"https://api.nga.gov/iiif/4bbe1662-ced0-43e2-b78e-546d56186a46/full/!200,200/0/default.jpg"
1660,#4684b6,"https://api.nga.gov/iiif/118869e8-1669-4142-a687-b12a0d98bb35/full/!200,200/0/default.jpg"
1637,#c864b0,"https://api.nga.gov/iiif/9f348448-6c14-4d5d-941c-5a351cbeab94/full/!200,200/0/default.jpg"
1602,#b09c48,"https://api.nga.gov/iiif/dd4af381-a6a2-4d8f-873c-e6bbe709d1b2/full/!200,200/0/default.jpg"
1611,#f5612f,"https://api.nga.gov/iiif/e9625e15-6301-42c7-9b70-3391d10ed5a0/full/!200,200/0/default.jpg"
1681,#c8984c,"https://api.nga.gov/iiif/6ad3e297-661b-4266-be06-8bbf7074bb0d/full/!200,200/0/default.jpg"
1620,#c8b854,"https://api.nga.gov/iiif/d2eeb42d-5649-41c7-a05a-cd413f758b05/full/!200,200/0/default.jpg"
1609,#0dc491,"https://api.nga.gov/iiif/1ca608d9-a02e-4a8a-8a77-f0af60381371/full/!200,200/0/default.jpg"
1656,#b48c4c,"https://api.nga.gov/iiif/0db8b561-cb20-4940-bc13-3cf247f9c078/full/!200,200/0/default.jpg"
1605,#68b458,"https://api.nga.gov/iiif/31b36df4-2ccb-4d97-a367-997d5cbb9f0e/full/!200,200/0/default.jpg"
1663,#c46458,"https://api.nga.gov/iiif/3ec7801e-e9c6-4ec3-95c8-3a52c12722fb/full/!200,200/0/default.jpg"
1695,#b8c454,"https://api.nga.gov/iiif/a9b807de-b02d-4644-8b77-093146b2fc67/full/!200,200/0/default.jpg"
1635,#9860c0,"https://api.nga.gov/iiif/91806b5d-18a0-4f13-b2bb-ad72dfa6a55a/full/!200,200/0/default.jpg"
1623,#bc4888,"https://api.nga.gov/iiif/029d74c3-d710-4c67-b17c-47538db4fe30/full/!200,200/0/default.jpg"
1657,#c4ac84,"https://api.nga.gov/iiif/03e48eda-dd14-4424-8545-8ca6cd4fa7df/full/!200,200/0/default.jpg"
1629,#ccac84,"https://api.nga.gov/iiif/2556b80b-e404-44f5-9ec2-216947aed447/full/!200,200/0/default.jpg"
1620,#b05458,"https://api.nga.gov/iiif/632b9463-1a30-4f06-9d4b-0986e1522d12/full/!200,200/0/default.jpg"
1619,#74d4cc,"https://api.nga.gov/iiif/9068a4e4-2948-4cca-898b-8ab5c1b6f81d/full/!200,200/0/default.jpg"
1649,#ccb494,"https://api.nga.gov/iiif/8aec5d65-7bc0-4cb2-9938-6cc502982db0/full/!200,200/0/default.jpg"
1682,#ac504c,"https://api.nga.gov/iiif/48ce690b-d608-402a-9fa5-4561a0184d8f/full/!200,200/0/default.jpg"
1661,#488c40,"https://api.nga.gov/iiif/62235306-ec10-48ec-ba90-79609b24b27e/full/!200,200/0/default.jpg"
1615,#d870c0,"https://api.nga.gov/iiif/e9b95681-5b6e-4d56-a0d3-c96f344118f2/full/!200,200/0/default.jpg"
1681,#a8943c,"https://api.nga.gov/iiif/fe9807b9-04ef-4e10-bee9-7f34ce2cda4c/full/!200,200/0/default.jpg"
1666,#49a6af,"https://api.nga.gov/iiif/3a4fdbf5-4255-4acc-851b-29c1f2e404a4/full/!200,200/0/default.jpg"
1655,#cca474,"https://api.nga.gov/iiif/8f9849bf-ded5-4597-8da3-6214f4fe3826/full/!200,200/0/default.jpg"
1608,#d4c470,"https://api.nga.gov/iiif/f51a06ae-031b-4444-a7e0-40b69a3bbf40/full/!200,200/0/default.jpg"
1666,#d6287a,"https://api.nga.gov/iiif/05af17a0-0f1d-41c2-a7ad-3aaeed5c283e/full/!200,200/0/default.jpg"
1617,#9c5148,"https://api.nga.gov/iiif/fecd1403-d7a1-411e-a4cb-4ffa58a0abca/full/!200,200/0/default.jpg"
1644,#bf3f3f,"https://api.nga.gov/iiif/61915f1f-c133-4789-a578-af8234f4f583/full/!200,200/0/default.jpg"
1647,#cca47c,"https://api.nga.gov/iiif/6e4af1f5-c0df-436d-85cc-b88e18933d44/full/!200,200/0/default.jpg"
1680,#ce6768,"https://api.nga.gov/iiif/695cf29b-b628-438f-923a-62744ad35eb7/full/!200,200/0/default.jpg"
1692,#889434,"https://api.nga.gov/iiif/f08447c2-5f19-43b5-ad08-8fd9c0ea53d1/full/!200,200/0/default.jpg"
1650,#cca28c,"https://api.nga.gov/iiif/fd8de271-032e-4e03-8866-7942a26bdf33/full/!200,200/0/default.jpg"
1655,#80b43c,"https://api.nga.gov/iiif/f3798554-9a1d-403f-aa60-9bec3ca20983/full/!200,200/0/default.jpg"
1621,#2cd2b1,"https://api.nga.gov/iiif/45409538-6fba-42e6-940b-e870f717eb4f/full/!200,200/0/default.jpg"
1654,#6cb850,"https://api.nga.gov/iiif/2c4f8367-7cda-4ac2-945e-e9a41b1ddf01/full/!200,200/0/default.jpg"
1634,#c45cb8,"https://api.nga.gov/iiif/81b31ff1-8856-4541-b808-9344777c4a05/full/!200,200/0/default.jpg"
1630,#5450b0,"https://api.nga.gov/iiif/5ab3df8c-b963-414a-b192-8bc8b3b3c9ab/full/!200,200/0/default.jpg"
1617,#bc9860,"https://api.nga.gov/iiif/80492eed-14a5-4864-8ab1-1bdb6ffa2cb2/full/!200,200/0/default.jpg"
1697,#c47150,"https://api.nga.gov/iiif/2f6dc7df-6930-4416-ba57-6deed3b7650b/full/!200,200/0/default.jpg"
1621,#88b454,"https://api.nga.gov/iiif/db7d86b5-d483-4b99-8e46-0de5b2d1dd64/full/!200,200/0/default.jpg"
1671,#a84c80,"https://api.nga.gov/iiif/6ce6437c-e62d-4d00-b28a-7ade2e4bd828/full/!200,200/0/default.jpg"
1633,#b4945c,"https://api.nga.gov/iiif/a94ecc95-8bf8-4e4a-b82c-d351564a132a/full/!200,200/0/default.jpg"
1602,#48a8b0,"https://api.nga.gov/iiif/400222b1-7783-4d05-bb9d-2e8544636fa3/full/!200,200/0/default.jpg"
1615,#a04440,"https://api.nga.gov/iiif/c4823e40-c213-4d32-a42b-56bd2330a6c5/full/!200,200/0/default.jpg"
1640,#bc5040,"https://api.nga.gov/iiif/7e47a495-4231-4227-bf1e-d39a4d5818f3/full/!200,200/0/default.jpg"
1612,#b98169,"https://api.nga.gov/iiif/54548c14-3a43-4bb5-a3b7-b53a8b9be42e/full/!200,200/0/default.jpg"
1658,#6cb04c,"https://api.nga.gov/iiif/29de9f35-f2b0-4a80-947a-50194319bbe3/full/!200,200/0/default.jpg"
1679,#c0d880,"https://api.nga.gov/iiif/b79ed3ff-b2e1-4e4b-b126-f3323633d667/full/!200,200/0/default.jpg"
1607,#d06ca8,"https://api.nga.gov/iiif/ed9ac008-4b44-4624-a996-3e1a082e9e5d/full/!200,200/0/default.jpg"
1655,#64c0b8,"https://api.nga.gov/iiif/2b010eb9-7199-4457-afc2-d8d86c59d897/full/!200,200/0/default.jpg"
1672,#78b85c,"https://api.nga.gov/iiif/a3abc1c5-39e8-4e8c-843f-3e4f6ccba7e7/full/!200,200/0/default.jpg"
1600,#ccb05c,"https://api.nga.gov/iiif/792de77c-a472-4b1b-a287-5d3e16850e95/full/!200,200/0/default.jpg"
1669,#c4584c,"https://api.nga.gov/iiif/807780bd-91fd-48df-9b55-038ff458d441/full/!200,200/0/default.jpg"
1669,#cc812a,"https://api.nga.gov/iiif/08d2b1bc-cc82-4d01-a4b1-9b4119790dd1/full/!200,200/0/default.jpg"
1650,#acc88c,"https://api.nga.gov/iiif/40433c25-67eb-49da-a456-b348ba7c3c16/full/!200,200/0/default.jpg"
1618,#c05c50,"https://api.nga.gov/iiif/e621b879-5777-4574-b004-5a4b0fda0385/full/!200,200/0/default.jpg"
1693,#c0dc78,"https://api.nga.gov/iiif/48490e51-0303-4331-8210-d83f40677a86/full/!200,200/0/default.jpg"
1585,#bc8864,"https://api.nga.gov/iiif/5e90ecde-9813-4d00-a513-f0526349a840/full/!200,200/0/default.jpg"
1510,#c0d86c,"https://api.nga.gov/iiif/1e189649-a650-42f3-9a1d-3e728cfdbd1e/full/!200,200/0/default.jpg"
1598,#b04c74,"https://api.nga.gov/iiif/29e3e875-0db6-41ab-b267-7971aa93fdad/full/!200,200/0/default.jpg"
1520,#b45048,"https://api.nga.gov/iiif/b2fb3a7c-0ad9-495b-9824-e24d9f0aa66d/full/!200,200/0/default.jpg"
1538,#b85494,"https://api.nga.gov/iiif/5d90c252-eae3-4b92-bb53-7ce57aff24b2/full/!200,200/0/default.jpg"
1559,#a7610f,"https://api.nga.gov/iiif/2b3753b2-1b46-4905-90de-35e3e54194ed/full/!200,200/0/default.jpg"
1586,#40a8a0,"https://api.nga.gov/iiif/12125feb-c66c-47c2-bede-b52966e0d1d2/full/!200,200/0/default.jpg"
1589,#cfb996,"https://api.nga.gov/iiif/4cc294ec-ee0b-4b25-a371-af38b82081d7/full/!200,200/0/default.jpg"
1538,#c0a84c,"https://api.nga.gov/iiif/7ed43c1b-e483-4082-b93a-114f4a0f55be/full/!200,200/0/default.jpg"
1598,#548c2c,"https://api.nga.gov/iiif/c181a843-954c-454d-b86b-5d3bc5f1a899/full/!200,200/0/default.jpg"
1507,#c6ac84,"https://api.nga.gov/iiif/0758af41-8197-4e13-a20a-ffed389d71d6/full/!200,200/0/default.jpg"
1594,#e4b860,"https://api.nga.gov/iiif/6de94af8-b64e-40f8-9181-a3c986ab0a11/full/!200,200/0/default.jpg"
1504,#d0c474,"https://api.nga.gov/iiif/5ba4af6c-706f-46fd-ac21-e0d4fe01062c/full/!200,200/0/default.jpg"
1588,#d46cb0,"https://api.nga.gov/iiif/fd27afaa-44c8-46f9-b3be-a2f1d2f48e66/full/!200,200/0/default.jpg"
1587,#94643c,"https://api.nga.gov/iiif/c33f46cd-b89a-41ae-805e-58222c75af90/full/!200,200/0/default.jpg"
1569,#af6f4f,"https://api.nga.gov/iiif/ce580a94-f11a-48f4-a65b-ba23bc66237b/full/!200,200/0/default.jpg"
1548,#ac3cb0,"https://api.nga.gov/iiif/be211952-6486-4b16-abd8-64cd60d727da/full/!200,200/0/default.jpg"
1550,#c8745c,"https://api.nga.gov/iiif/14381e67-8c0e-4cbe-8040-e2a3842bdc14/full/!200,200/0/default.jpg"
1510,#b57c64,"https://api.nga.gov/iiif/40a2cf0e-2e82-40a7-8778-e965275133f8/full/!200,200/0/default.jpg"
1573,#c2984c,"https://api.nga.gov/iiif/117c7309-b705-4900-9431-822333307a29/full/!200,200/0/default.jpg"
1556,#c870ac,"https://api.nga.gov/iiif/975f33fa-3475-4a0a-abe6-aaef3fea5528/full/!200,200/0/default.jpg"
1561,#ccb494,"https://api.nga.gov/iiif/be9ab74f-629f-4fd4-bfb7-1bfe818f391f/full/!200,200/0/default.jpg"
1582,#bc5c50,"https://api.nga.gov/iiif/0ecea4df-b2ca-4c32-9d83-d659d4eca1b3/full/!200,200/0/default.jpg"
1524,#c8a43c,"https://api.nga.gov/iiif/0126d0cf-b36d-46ab-873c-e6cde85bccf3/full/!200,200/0/default.jpg"
1570,#ad7f51,"https://api.nga.gov/iiif/6931cdfe-1ba9-4a52-8f97-1b247643bca3/full/!200,200/0/default.jpg"
1548,#a09040,"https://api.nga.gov/iiif/485e0e1f-b4e1-43e4-975b-c62f4733db4c/full/!200,200/0/default.jpg"
1589,#d4c058,"https://api.nga.gov/iiif/a56574e2-d903-415e-bdef-2689c842f253/full/!200,200/0/default.jpg"
1553,#8cbc6c,"https://api.nga.gov/iiif/07c63387-b698-4e18-a0b1-13283c2c226e/full/!200,200/0/default.jpg"
1582,#b0488c,"https://api.nga.gov/iiif/83082b22-94f4-431d-9e39-950d02a88e43/full/!200,200/0/default.jpg"
1567,#9c3030,"https://api.nga.gov/iiif/0587523e-41dc-4971-a40a-9cdde50ab907/full/!200,200/0/default.jpg"
1560,#bcac60,"https://api.nga.gov/iiif/f264f94c-2940-4ed4-96f1-c14281cca3b2/full/!200,200/0/default.jpg"
1505,#cc6858,"https://api.nga.gov/iiif/68e06b7a-0050-44e4-b56f-5ca9916590ac/full/!200,200/0/default.jpg"
1598,#b0b050,"https://api.nga.gov/iiif/4d94035e-657c-42a3-aa5c-ac4828b2b076/full/!200,200/0/default.jpg"
1504,#d2534b,"https://api.nga.gov/iiif/8cd1ea28-86f3-4514-9113-137f735ec6d6/full/!200,200/0/default.jpg"
1504,#dab98a,"https://api.nga.gov/iiif/808faa32-0be6-4b2f-915c-3c1240a8dfa9/full/!200,200/0/default.jpg"
1522,#c8ac54,"https://api.nga.gov/iiif/ce8814b5-4f8e-4ef1-9ea6-46528b38c294/full/!200,200/0/default.jpg"
1525,#d0685c,"https://api.nga.gov/iiif/1b715216-1aff-461a-af90-4411cfdb7fca/full/!200,200/0/default.jpg"
1585,#c864ac,"https://api.nga.gov/iiif/2dba49c4-4305-45ca-b8c6-db5574cf1f1e/full/!200,200/0/default.jpg"
1560,#a0bc5c,"https://api.nga.gov/iiif/015e679e-7330-4f08-839f-990018964985/full/!200,200/0/default.jpg"
1589,#c85850,"https://api.nga.gov/iiif/2e30498f-ec2d-4ae5-a3a3-90808647e761/full/!200,200/0/default.jpg"
1583,#c49474,"https://api.nga.gov/iiif/b9a9af25-a835-480b-aa08-c782505cae24/full/!200,200/0/default.jpg"
1502,#9c7c44,"https://api.nga.gov/iiif/3bc99b1b-71e3-43a9-ac95-302168939bb6/full/!200,200/0/default.jpg"
1553,#ac943c,"https://api.nga.gov/iiif/10bda510-fe31-4289-819b-536068b8e861/full/!200,200/0/default.jpg"
1594,#c8b454,"https://api.nga.gov/iiif/c83fcdd1-7e20-48ea-a988-7390fb3ffea2/full/!200,200/0/default.jpg"
1588,#bc4c40,"https://api.nga.gov/iiif/ea22d5e2-5b18-40a4-afa2-cdf92d1100bc/full/!200,200/0/default.jpg"
1589,#b0a040,"https://api.nga.gov/iiif/a3b2aed9-4571-4783-9a6a-ab7c04ad0a1c/full/!200,200/0/default.jpg"
1594,#bf763f,"https://api.nga.gov/iiif/0391597c-6e8e-4305-ba19-a9395457215d/full/!200,200/0/default.jpg"
1530,#a8b45c,"https://api.nga.gov/iiif/d6e9a84e-2d56-4cad-bd1f-6a54a888dafb/full/!200,200/0/default.jpg"
1515,#60b84c,"https://api.nga.gov/iiif/13430f51-fb00-490f-93ae-40b455bc5b97/full/!200,200/0/default.jpg"
1577,#c17f66,"https://api.nga.gov/iiif/3c7059a1-74a7-42ac-b27d-4a34d4afabbb/full/!200,200/0/default.jpg"
1544,#ccc45c,"https://api.nga.gov/iiif/f9171753-ac4f-45be-a0bd-8dc3fc25fee1/full/!200,200/0/default.jpg"
1500,#d06c60,"https://api.nga.gov/iiif/8b5b88c8-bf6c-41ab-8407-e4a1dd9e461e/full/!200,200/0/default.jpg"
1586,#b46c3c,"https://api.nga.gov/iiif/7346edad-d6af-4e63-84f6-b1f916a99880/full/!200,200/0/default.jpg"
1557,#c4bc68,"https://api.nga.gov/iiif/f416db57-71c6-4012-bde8-1a4950287880/full/!200,200/0/default.jpg"
1513,#b868c8,"https://api.nga.gov/iiif/e3122442-01c9-4f14-8d96-c994c9bf0cc0/full/!200,200/0/default.jpg"
1598,#ccb494,"https://api.nga.gov/iiif/b227898e-de6a-48bc-8897-89cfe7b8c187/full/!200,200/0/default.jpg"
1535,#b0ac50,"https://api.nga.gov/iiif/ccaaa3ba-78d9-4830-b73e-e488db05a6bc/full/!200,200/0/default.jpg"
1507,#d8c448,"https://api.nga.gov/iiif/23388cb0-2f07-4d67-9f9d-8f3484ebe3eb/full/!200,200/0/default.jpg"
1569,#c49834,"https://api.nga.gov/iiif/25ff18be-9cc4-4ad1-bb09-3a8bd2dfc7c7/full/!200,200/0/default.jpg"
1526,#9c3c78,"https://api.nga.gov/iiif/787809c8-de53-4e45-99b2-84496bff9524/full/!200,200/0/default.jpg"
1540,#803c7c,"https://api.nga.gov/iiif/a2de0bb4-da58-4cb3-8568-792cfd045efd/full/!200,200/0/default.jpg"
1514,#b49c3c,"https://api.nga.gov/iiif/714f62a7-c27e-49a6-b670-56d703a37862/full/!200,200/0/default.jpg"
1564,#d47464,"https://api.nga.gov/iiif/71de3d2a-9a5a-41ed-a9ff-b480dd005552/full/!200,200/0/default.jpg"
1558,#b05090,"https://api.nga.gov/iiif/afb812b0-04b1-4166-8e35-818b6df6b317/full/!200,200/0/default.jpg"
1588,#b8a448,"https://api.nga.gov/iiif/15506170-a747-43fb-b0c4-b61054e393aa/full/!200,200/0/default.jpg"
1505,#c8c46c,"https://api.nga.gov/iiif/ce775324-8fd6-4585-b2e5-81632c184008/full/!200,200/0/default.jpg"
1544,#b49454,"https://api.nga.gov/iiif/c27d2747-3703-4fa1-908a-f5b91cb49d81/full/!200,200/0/default.jpg"
1575,#ccb494,"https://api.nga.gov/iiif/5496f6d3-c696-44db-ae3e-2625955d4402/full/!200,200/0/default.jpg"
1595,#bfa36e,"https://api.nga.gov/iiif/54e319f3-3dfe-4069-b317-512688425f74/full/!200,200/0/default.jpg"
1509,#6c5c34,"https://api.nga.gov/iiif/adc53042-a6c8-4e13-aa04-e06eee194f50/full/!200,200/0/default.jpg"
1560,#c4a484,"https://api.nga.gov/iiif/58b6a172-b1cc-4388-a745-e7cb8cfd05ce/full/!200,200/0/default.jpg"
1545,#bc5c54,"https://api.nga.gov/iiif/ae6b5f5a-88bb-4b27-a95a-7765a115af91/full/!200,200/0/default.jpg"
1546,#b0b460,"https://api.nga.gov/iiif/1bc955a3-dc01-48ac-9617-9e4eef12c599/full/!200,200/0/default.jpg"
