beginyear,vibrant,LightVibrant,closest_color,Muted,LightMuted,DarkMuted,Image URL
1730,#b08430,#dcc29c,#583923,#baa078,#c7b296,#3f2a24,"https://api.nga.gov/iiif/a7b56a81-f208-4595-a50e-35344112d795/full/!200,200/0/default.jpg"
1730,#946444,#c6b186,#544327,#a09169,#bca478,#443c23,"https://api.nga.gov/iiif/54c8956b-f5b8-404b-b28a-ddbeb2c0e7ec/full/!200,200/0/default.jpg"
1730,#946421,#dcaf81,#603817,#a98861,#b8a486,#35271a,"https://api.nga.gov/iiif/dfc4c484-5e6d-46eb-baf7-54276e6d9077/full/!200,200/0/default.jpg"
1730,#944424,#be9674,#6c341c,#937d62,,,"https://api.nga.gov/iiif/335de5b4-cddb-442a-926d-3be6567ade6b/full/!200,200/0/default.jpg"
1730,#b4884c,,#b4884c,,,,"https://api.nga.gov/iiif/1804fdc0-8b6a-44ab-8db5-ab29d8cfa1b0/full/!200,200/0/default.jpg"
1730,#8f6637,,#8f6637,,,,"https://api.nga.gov/iiif/0be11b7b-49e4-4656-998b-18d009abe90f/full/!200,200/0/default.jpg"
1730,#744325,,#744325,,,,"https://api.nga.gov/iiif/dea3798c-7e6c-4361-b057-2df27867c5a4/full/!200,200/0/default.jpg"
1730,#be6c0d,#ecd4ac,#85550d,#a48c59,#d0a8a8,#543c2c,"https://api.nga.gov/iiif/81b65d88-c594-4ba0-af5d-971aa4dbc36d/full/!200,200/0/default.jpg"
1730,#ac5c34,#d9a77f,#5c240c,#8c704a,#cabca1,#342c1c,"https://api.nga.gov/iiif/22c66e41-87c6-4f5f-ba7d-ff3ab89ab29e/full/!200,200/0/default.jpg"
1731,#cc4cb0,#eedca5,#042c44,#a7966e,#c0b589,#4f4f43,"https://api.nga.gov/iiif/fdcde815-bcf6-47eb-ba5c-f389d768d859/full/!200,200/0/default.jpg"
1731,#ac844c,#f8d89c,#041424,#a18355,#b6babd,#4d4834,"https://api.nga.gov/iiif/4f9551ae-d443-4385-b6c5-7d42156c2d9b/full/!200,200/0/default.jpg"
1732,#b28d53,#dab071,#543407,#98824a,#c4ac7c,#4c3c24,"https://api.nga.gov/iiif/d3b87c14-c6ac-4812-bafb-a9b2348cbbec/full/!200,200/0/default.jpg"
1733,#cca984,#ccbc94,#5c2e26,#977a63,#bca078,#504031,"https://api.nga.gov/iiif/0370351f-69b6-4949-ae44-5a11b3cbf7d9/full/!200,200/0/default.jpg"
1733,#a85848,#cbad87,#6e442c,#96775d,#bd9c81,#504537,"https://api.nga.gov/iiif/07315508-c424-4099-9737-38ed557a01da/full/!200,200/0/default.jpg"
1733,#cca838,#d8bc8d,#4c3424,#9c7c54,#b6a284,#5c4933,"https://api.nga.gov/iiif/4e9f8ae3-d333-487c-8120-adeb9d4c84e9/full/!200,200/0/default.jpg"
1733,#9cbc5c,#64bcbc,#4b5d26,#8e6f65,#bc9c8c,#4c433e,"https://api.nga.gov/iiif/8562ad10-d3f4-4908-9d4a-1e787e6ae6e6/full/!200,200/0/default.jpg"
1733,#7e5829,#c0ad7c,#6e4320,#978656,#ccc49c,#6e5f3c,"https://api.nga.gov/iiif/90bcc63f-35ae-4118-96e8-eebc7a3b6e84/full/!200,200/0/default.jpg"
1734,#a45c0c,#7c94c4,#644621,#918067,#aab4d0,#624a30,"https://api.nga.gov/iiif/0584680b-b08b-4186-ab2f-56bd80e4524d/full/!200,200/0/default.jpg"
1734,#de5f06,#efbf7d,#8e5913,#9e8e5e,,,"https://api.nga.gov/iiif/5672ff0d-42cc-4c54-a9fb-57e14c85fc05/full/!200,200/0/default.jpg"
1734,#bc5c2c,#dcb18e,#603c28,#9a7651,#cab9a6,#513f2d,"https://api.nga.gov/iiif/a5bd131c-a670-4c3c-9cf5-adf559eb4c34/full/!200,200/0/default.jpg"
1735,#a44070,,#a44070,,,,"https://api.nga.gov/iiif/89cb8921-2af8-4aeb-a210-67abf2df5dd5/full/!200,200/0/default.jpg"
1735,#ba8d61,#d5a271,#643c1b,#a4815c,#bca47f,#58382c,"https://api.nga.gov/iiif/b6f716a3-fe2f-4612-831a-8a01cca547c4/full/!200,200/0/default.jpg"
1735,#773724,,#773724,,,,"https://api.nga.gov/iiif/d921d62d-1f0e-441d-9fce-0a8f1d7b76b1/full/!200,200/0/default.jpg"
1737,#b0804c,#dfcaaa,#643c14,#9c8c64,#bca287,#4c4434,"https://api.nga.gov/iiif/f6e10702-e32f-4517-9147-ee0df032d0f0/full/!200,200/0/default.jpg"
1737,#a47c4c,#ddcdb5,#645424,#878163,#d0c0a7,#5e5a3b,"https://api.nga.gov/iiif/41c15479-311d-4adc-a5d1-ee4acb6518f5/full/!200,200/0/default.jpg"
1737,#91683c,#e4bc90,#643c20,#9c855f,#ccc4ac,#5c4c2e,"https://api.nga.gov/iiif/fad4efef-2e74-4f11-b6d3-2d023a2bf8ab/full/!200,200/0/default.jpg"
1738,#a4461e,#d0bc9c,#743414,#8b6e4d,#d2c2b0,#56422f,"https://api.nga.gov/iiif/209cd1af-4d16-442b-b196-ae7bcb3cca22/full/!200,200/0/default.jpg"
1738,#b3874b,,#b3874b,,,,"https://api.nga.gov/iiif/ecf6c5bc-dddd-4813-80b9-305be25f0142/full/!200,200/0/default.jpg"
1739,#7c5a34,,#7c5a34,,,,"https://api.nga.gov/iiif/d37ea8b5-76c6-4938-87b4-ab5ae0e1532d/full/!200,200/0/default.jpg"
1739,#8c713e,,#8c713e,,,,"https://api.nga.gov/iiif/d0bbcc41-f11f-49e3-8fa3-78a6cdae76ee/full/!200,200/0/default.jpg"
1739,#54cc88,#54cc88,#44341c,#748276,#c4bc8c,#3c3021,"https://api.nga.gov/iiif/4d0afc38-ea20-4291-90a0-74015a3ac590/full/!200,200/0/default.jpg"
1739,#744028,,#744028,,,,"https://api.nga.gov/iiif/3e095604-1170-4330-9ccc-bfcdac6044ce/full/!200,200/0/default.jpg"
1739,#78442b,,#78442b,,,,"https://api.nga.gov/iiif/0c47c30b-6850-49f1-aae2-669f7c1fbb54/full/!200,200/0/default.jpg"
1739,#54cc88,#54cc88,#614122,#787a65,#b9c2b5,#3c2b1c,"https://api.nga.gov/iiif/54ec9dca-a111-4734-9249-521b59a0dfaa/full/!200,200/0/default.jpg"
1740,#8c542c,#d5b690,#462604,#8c765b,#d3c8b3,#645434,"https://api.nga.gov/iiif/1e290982-307d-4f51-b064-03ec7abdf448/full/!200,200/0/default.jpg"
1740,#34748c,,#34748c,,,,"https://api.nga.gov/iiif/4e4b72ae-9903-4515-b017-e76053cc12d5/full/!200,200/0/default.jpg"
1740,#c8b07c,,#c8b07c,,,,"https://api.nga.gov/iiif/96d0a15c-9a96-44a0-81be-e5d5c4872451/full/!200,200/0/default.jpg"
1740,#c38f57,#f7c795,#6d311a,#a88658,#af9f7b,#3c2c1e,"https://api.nga.gov/iiif/aa13972f-935a-4f1f-aad2-ba825e323cd3/full/!200,200/0/default.jpg"
1740,#b0575c,#d57a84,#5b3d29,#7d736a,#bcb29f,#473027,"https://api.nga.gov/iiif/a45afbb2-6c25-48a6-a7f8-9629ceb1fc00/full/!200,200/0/default.jpg"
1740,#84542c,,#84542c,,,,"https://api.nga.gov/iiif/259bb66c-762d-426a-89e3-851d553988db/full/!200,200/0/default.jpg"
1740,#b47c5c,#f1cda4,#3c2c1c,#9c8c64,#c3ba9c,#34241c,"https://api.nga.gov/iiif/58792a79-2b43-4846-8148-34964326ca26/full/!200,200/0/default.jpg"
1740,#ad701e,#d8b894,#4c2c04,#a97657,#d0b6b2,#354864,"https://api.nga.gov/iiif/aa905786-72fc-49d7-a348-8a229b633585/full/!200,200/0/default.jpg"
1740,#bc5c3c,#eaa784,#784810,#93744d,#cdb7a0,#5c5638,"https://api.nga.gov/iiif/55153070-bb85-463d-bf2b-fa3faf73ce94/full/!200,200/0/default.jpg"
1741,#b09056,#c0a870,#5c4a28,#7e7150,#a4bcb4,#544224,"https://api.nga.gov/iiif/dc5b44e5-2145-4e4c-b700-28194dff91d7/full/!200,200/0/default.jpg"
1742,#8ab9cc,#9cccd4,#593e24,#876f51,#9cc1ca,#5a4c36,"https://api.nga.gov/iiif/8a881b40-973c-4b5a-b2aa-a608edab082a/full/!200,200/0/default.jpg"
1742,#3c3898,#a2c4d4,#6c3c2c,#9e8158,#adc6c8,#5f5443,"https://api.nga.gov/iiif/baa196ea-c6c8-4fcc-b320-5ebb2f49c8cb/full/!200,200/0/default.jpg"
1742,#84b458,#cfab8c,#6c4c2c,#897757,#c8c7b7,#51432f,"https://api.nga.gov/iiif/c25be5bf-4592-4102-a908-17082b19542d/full/!200,200/0/default.jpg"
1742,#9434a4,#abc4dc,#482c0e,#7892a5,#afb3bb,#685a40,"https://api.nga.gov/iiif/619045a2-672b-4e41-bf0d-f87633686d3b/full/!200,200/0/default.jpg"
1743,#c48424,#91caea,#5d4914,#9a8457,#bad4e1,#60522b,"https://api.nga.gov/iiif/d37bc3dc-c3e0-4019-9725-f33404d7d5bc/full/!200,200/0/default.jpg"
1743,#b84d2f,#d4bc8c,#654228,#a17c54,#baa985,#50442e,"https://api.nga.gov/iiif/3b398f2e-ba99-4455-b55f-824e39f849f5/full/!200,200/0/default.jpg"
1744,#c47028,#dcbe98,#5c4829,#aa805a,#c4a48c,#544027,"https://api.nga.gov/iiif/f31ccc83-58e4-4ea4-8333-5a70df5d2a44/full/!200,200/0/default.jpg"
1744,#9c6c44,#c8ac84,#533c24,#a18c6b,#c5b28c,#644c34,"https://api.nga.gov/iiif/f4d9085a-54a4-40a7-b7ca-dbf60ec77152/full/!200,200/0/default.jpg"
1745,#b98421,#ecc484,#043c6c,#82785f,#e9e2d3,#4c382e,"https://api.nga.gov/iiif/9b0ad3d1-99f6-4a85-8184-8815d7a2c240/full/!200,200/0/default.jpg"
1745,#946444,#d09c7c,#574129,#71573b,#cdb9a1,#493c2a,"https://api.nga.gov/iiif/b727c77a-6234-42f5-ae8f-31fd1d46a5af/full/!200,200/0/default.jpg"
1745,#a26d3a,#ecc5a0,#3d2c0c,#a57f55,#cfb391,#645639,"https://api.nga.gov/iiif/8a06ef95-d71e-4c33-9171-ac45a4c098d2/full/!200,200/0/default.jpg"
1746,#b48454,#e4c494,#744c14,#786947,#ccbc9c,#524b39,"https://api.nga.gov/iiif/df97d4b5-f6b5-4254-9a37-e0c3a4f92fd3/full/!200,200/0/default.jpg"
1747,#945c44,#ccb494,#58381b,#a1846a,#c8bea8,#59412f,"https://api.nga.gov/iiif/38ce8cb8-3214-44b3-ae67-966cba664008/full/!200,200/0/default.jpg"
1747,#bc9c6e,#d3bd9c,#68341c,#867352,#d5c7b6,#4c3e31,"https://api.nga.gov/iiif/627c6909-e636-458b-978f-5e88db2bb3e3/full/!200,200/0/default.jpg"
1749,#b89c44,#d8c6a0,#4f3e05,#a48454,#c4ac8c,#2a553b,"https://api.nga.gov/iiif/78c3f637-5971-4ce2-a1dd-aedf919e2707/full/!200,200/0/default.jpg"
1749,#c18442,#dec88d,#6b521e,#b1a162,#b2a26e,#241c13,"https://api.nga.gov/iiif/28ded22f-0ade-446c-bed7-8870c91d319c/full/!200,200/0/default.jpg"
1749,#ae6444,#e2b690,#6c3c2c,#a67758,#b49c84,#442c24,"https://api.nga.gov/iiif/4223192f-7768-4dad-80a9-31f9d8521409/full/!200,200/0/default.jpg"
1749,#bc7c54,#e8b682,#613220,#b99872,#c1a985,#344743,"https://api.nga.gov/iiif/eb5ad869-b1c7-4cb1-9658-348751d9a0e9/full/!200,200/0/default.jpg"
1749,#bb9643,#d8c0a7,#645024,#816a50,#c8b4a0,#685537,"https://api.nga.gov/iiif/3676623a-96ad-4365-810e-d14bcb6fd698/full/!200,200/0/default.jpg"
1750,#dab059,#e6ca87,#742314,#a28558,#cdb89e,#7b5c35,"https://api.nga.gov/iiif/ce14cdf4-fedc-4229-bb08-7f50d89f3871/full/!200,200/0/default.jpg"
1750,#e4944c,#f7ce8c,#752c15,#a48d5c,,,"https://api.nga.gov/iiif/31a3cd18-cb80-4b44-abf0-6c84ce152c93/full/!200,200/0/default.jpg"
1750,#ac8149,#b7a166,#492312,#998351,,,"https://api.nga.gov/iiif/a66700df-fce8-4a8b-ba15-e2dd40786633/full/!200,200/0/default.jpg"
1750,#be8743,,#be8743,,,,"https://api.nga.gov/iiif/e5bebfb8-72ff-41ef-b3f5-e47a0eb51578/full/!200,200/0/default.jpg"
1750,#c89d41,#d5bb71,#805810,#9d9755,,,"https://api.nga.gov/iiif/81393aa4-26ea-4727-8029-e9ca7081c57b/full/!200,200/0/default.jpg"
1750,#d78127,,#d78127,,,,"https://api.nga.gov/iiif/e85f4ab8-8849-4033-85e8-0ef62cd1f533/full/!200,200/0/default.jpg"
1750,#a44c44,#dcbea9,#543c0c,#967558,#b0aaa0,#52492b,"https://api.nga.gov/iiif/0b56a532-da7e-48bc-9152-5218f68790d4/full/!200,200/0/default.jpg"
1750,#a1814c,#dbbe7b,#544424,#b09b65,#b4a47c,#595438,"https://api.nga.gov/iiif/7c4ce310-5245-47c0-bf73-e47453a0edf5/full/!200,200/0/default.jpg"
1750,#bf8c2f,#e8d48c,#6e4c17,#a79558,#bac7a3,#5a4f2d,"https://api.nga.gov/iiif/2eea6d86-1364-44ee-a4fe-cbada9e33087/full/!200,200/0/default.jpg"
1750,#a04c20,#d49460,#793c1c,#a3905d,#c2d8ba,#625334,"https://api.nga.gov/iiif/9bac5daf-11c8-4a6d-a834-0f0ad6406fd2/full/!200,200/0/default.jpg"
1751,#167c8d,#dcc4ae,#157681,#539098,#cebca1,#314623,"https://api.nga.gov/iiif/768f990b-b74c-4c92-87a6-851d6124eca8/full/!200,200/0/default.jpg"
1753,#b4943c,#ecd195,#584424,#b59d70,#bfb085,#544c33,"https://api.nga.gov/iiif/f9b02d1b-69f0-4aa7-a798-c2948cf17b7c/full/!200,200/0/default.jpg"
1753,#ac5c4c,#d7bda8,#692c24,#826046,#c6a694,#563f2e,"https://api.nga.gov/iiif/5314b9a2-96a3-4ef8-bb58-7fbb27d71232/full/!200,200/0/default.jpg"
1754,#c3875d,#efb083,#743420,#8d7d53,#c2be99,#4f5639,"https://api.nga.gov/iiif/ab3fda0a-1bc8-4fe0-a3af-841862b622f4/full/!200,200/0/default.jpg"
1754,#ac9044,#ddd4b7,#524623,#a79f65,#cdd6c4,#6b6334,"https://api.nga.gov/iiif/3542c9aa-8375-4d5b-99da-1855010756dc/full/!200,200/0/default.jpg"
1754,#796e21,#a6dbd0,#665b19,#97934d,#c0c49b,#4f512c,"https://api.nga.gov/iiif/c240907b-20db-4450-9210-ec279a141c83/full/!200,200/0/default.jpg"
1754,#58c4bc,,#58c4bc,,,,"https://api.nga.gov/iiif/f71f90d6-c2ce-49d8-b95a-153d3ce250cc/full/!200,200/0/default.jpg"
1755,#bc866c,#dea590,#683c1c,#9d6b54,#c4ac9c,#47372a,"https://api.nga.gov/iiif/957ccf83-e597-4668-bba0-79bdbee76bdf/full/!200,200/0/default.jpg"
1755,#b46c54,#d4a491,#5a3028,#a67b62,#ceb09e,#53463c,"https://api.nga.gov/iiif/28a2367a-927b-40a2-9c33-6f0d1ca932cc/full/!200,200/0/default.jpg"
1755,#2db2d1,#eedbbe,#144f5d,#8a8667,#c7beaa,#4c4338,"https://api.nga.gov/iiif/50ae285a-ecb6-4125-a094-019cfd9127c3/full/!200,200/0/default.jpg"
1755,#6c5434,#d1b29c,#4c3c1c,#a48464,#a5947e,#423c34,"https://api.nga.gov/iiif/54ff24d8-fb6a-48c9-8300-bbca8f8c44c2/full/!200,200/0/default.jpg"
1755,#b0845a,,#b0845a,,,,"https://api.nga.gov/iiif/34d85700-8df3-49fd-ac08-fc00ebdecac0/full/!200,200/0/default.jpg"
1755,#bc4814,#dad1b2,#761705,#9f9964,#cdc291,#536c3f,"https://api.nga.gov/iiif/88878e05-dc56-4455-8736-91bf99412fea/full/!200,200/0/default.jpg"
1755,#c6926d,,#c6926d,,,,"https://api.nga.gov/iiif/44f8d806-e2df-45a5-b2d9-97dc55c05552/full/!200,200/0/default.jpg"
1755,#976621,#ecd099,#663e23,#9d7755,#dcd1be,#583627,"https://api.nga.gov/iiif/5e2739d4-ac76-4748-993a-234cbc67c29a/full/!200,200/0/default.jpg"
1755,#84643c,,#84643c,,,,"https://api.nga.gov/iiif/f4e2ffc4-20fe-4a36-8052-12602c4bc15d/full/!200,200/0/default.jpg"
1756,#a4893e,#e5d5c1,#6e590c,#ab935a,#d0bea7,#1f2f34,"https://api.nga.gov/iiif/1f362a92-3658-4ec3-8817-29f3a84a31a0/full/!200,200/0/default.jpg"
1756,#a9844c,#ccb484,#544024,#a6926f,#c5b794,#5d492b,"https://api.nga.gov/iiif/f1ba2694-7733-49c5-80d4-a6bdd1b6f7c9/full/!200,200/0/default.jpg"
1756,#dc3606,#f6d882,#674412,#a48454,#b99968,#2c1a17,"https://api.nga.gov/iiif/1fcfce31-6b7f-4aaf-93bc-7fe9bf1bf4be/full/!200,200/0/default.jpg"
1756,#8c643c,#eaf4d5,#0c4454,#909867,#c1c79a,#475739,"https://api.nga.gov/iiif/ea9fcb4e-35ef-4ddb-845e-c7388f603fde/full/!200,200/0/default.jpg"
1756,#309490,,#309490,,,,"https://api.nga.gov/iiif/8b3b5c3e-0b36-4229-bbcf-645cd16126f9/full/!200,200/0/default.jpg"
1756,#8b7837,#e5c984,#605320,#a69357,#e0dbb9,#645934,"https://api.nga.gov/iiif/50ffb28d-01f3-407c-a05a-18db09870abc/full/!200,200/0/default.jpg"
1757,#90382c,,#90382c,,,,"https://api.nga.gov/iiif/da00052a-6070-4a06-bd61-be5d4e28fd53/full/!200,200/0/default.jpg"
1758,#985c24,,#985c24,,,,"https://api.nga.gov/iiif/6357c7b8-918f-4066-97b5-e699198b504e/full/!200,200/0/default.jpg"
1758,#c4a881,#dcc89e,#5e4c2c,#b2a179,#d3c499,#5f523c,"https://api.nga.gov/iiif/0396382c-dd71-4597-b8bf-2399c432c471/full/!200,200/0/default.jpg"
1759,#ba8e44,#d4c687,#593b0d,#aa9c5d,#c9bc84,#24341c,"https://api.nga.gov/iiif/3429a3ca-76cc-4560-8839-ecfe3ab2b50f/full/!200,200/0/default.jpg"
1760,#ac8850,#cca771,#543d26,#ab926c,#bea57c,#5c4931,"https://api.nga.gov/iiif/ae89c4e5-2c5c-4fa9-b118-ca07b38b910d/full/!200,200/0/default.jpg"
1760,#a0b440,#d8c69b,#4c4424,#b59874,#d1b894,#4c442c,"https://api.nga.gov/iiif/9edc2726-fce0-4b12-8547-164eb0f7aa4d/full/!200,200/0/default.jpg"
1760,#882c60,,#882c60,,,,"https://api.nga.gov/iiif/dff4239e-93ef-4c38-9c2d-c084dc15abb3/full/!200,200/0/default.jpg"
1760,#dc8c14,#e3d798,#765910,#9ca464,#c9c484,#4e6234,"https://api.nga.gov/iiif/3cc55e7b-d6bd-4b5f-98a3-7a6dc19a450b/full/!200,200/0/default.jpg"
1760,#d4996f,#f1b987,#5a3c24,#ab8d67,#b69c71,#5a4030,"https://api.nga.gov/iiif/86cf4943-a3cf-497e-a1fc-ce6df9eb630c/full/!200,200/0/default.jpg"
1760,#c09a76,#deb18c,#574524,#a8825c,#d4c4a1,#463728,"https://api.nga.gov/iiif/5ca2c2cd-9fd0-49d7-b4dd-edfdda353874/full/!200,200/0/default.jpg"
1760,#9e3c2d,,#9e3c2d,,,,"https://api.nga.gov/iiif/0bb603e2-cced-4596-9d94-c5caec56d680/full/!200,200/0/default.jpg"
1761,#9c3494,#c078b8,#605c2c,#94916b,#b5bcab,#61613f,"https://api.nga.gov/iiif/10bcac78-56cd-4f6c-8e42-886cee06c931/full/!200,200/0/default.jpg"
1761,#78a424,#ccb495,#5c441c,#9b7b52,#cdc19e,#625135,"https://api.nga.gov/iiif/2841a535-cef8-4261-99f4-8a93878a54fd/full/!200,200/0/default.jpg"
1762,#a09c3c,,#a09c3c,,,,"https://api.nga.gov/iiif/ec91a058-14aa-47ca-810d-9f31b3006062/full/!200,200/0/default.jpg"
1762,#d0a864,#d0a864,#744430,#a7927b,#b7c9ce,#4d3b30,"https://api.nga.gov/iiif/4fa70f8d-9d2b-47ca-8a84-e49c942e900d/full/!200,200/0/default.jpg"
1762,#cca636,#f1e8bb,#796c09,#a1a265,#c8caa0,#6c7237,"https://api.nga.gov/iiif/403cf43c-7dcd-4082-aae5-f5e0bb512a7c/full/!200,200/0/default.jpg"
1762,#70652e,#ccc494,#6e5c0c,#908e60,#cce4db,#605f2c,"https://api.nga.gov/iiif/61c5152e-2408-4b5d-8e08-06a837c25b5a/full/!200,200/0/default.jpg"
1762,#c03c70,#dc9e78,#683c22,#9d7c54,#ac9874,#2c2414,"https://api.nga.gov/iiif/b7030fec-6d28-45f7-a4f4-ed4884c7ce36/full/!200,200/0/default.jpg"
1763,#a0744c,#e3d6a9,#5b311b,#a78660,#d0be94,#2a4648,"https://api.nga.gov/iiif/eddc41f9-a570-4408-a046-7d8bde0f1fe4/full/!200,200/0/default.jpg"
1764,#c05f0c,#e4cc8c,#63290d,#9b8c5a,#b69d6a,#6a5b2e,"https://api.nga.gov/iiif/d0cac222-700a-4303-a9a6-dcdb13ce78a4/full/!200,200/0/default.jpg"
1764,#7d5838,#d9bfa7,#573b22,#836b51,#ccac9e,#5c503a,"https://api.nga.gov/iiif/e3300869-de99-4d02-be64-ac545250a336/full/!200,200/0/default.jpg"
1764,#ac9444,#d0a487,#3c2a19,#7a6648,#c0ac94,#4c442d,"https://api.nga.gov/iiif/5fcc72b6-2744-4597-9ae6-46081af2d91a/full/!200,200/0/default.jpg"
1764,#924b33,#cc8474,#84341c,#886c56,#caafa3,#635240,"https://api.nga.gov/iiif/abac5ab8-6568-474c-ae3e-b3efc68c05d2/full/!200,200/0/default.jpg"
1764,#ad4a0d,#e3d2b5,#6e4d18,#8d7d5a,#ccbc9e,#564d26,"https://api.nga.gov/iiif/5983913c-1ece-4631-9b32-f7b450695dc1/full/!200,200/0/default.jpg"
1764,#b8a058,#ceb389,#523822,#a78b66,#bfb08e,#392e1c,"https://api.nga.gov/iiif/def46860-ab11-44b9-b4f9-21c1428f4ad8/full/!200,200/0/default.jpg"
1764,#a84828,#e4b86e,#845414,#af8759,#ccb9a4,#4f3827,"https://api.nga.gov/iiif/9eab2ffc-a0bb-4442-9826-e80ff5a4bb74/full/!200,200/0/default.jpg"
1765,#a44c34,#deb2a4,#64240c,#8f7d6c,#c3a18e,#4f3d2b,"https://api.nga.gov/iiif/fc864ff2-edf7-44cd-bd9e-0fa0d167d816/full/!200,200/0/default.jpg"
1765,#325d6f,#dcb895,#6c3c1c,#9c7454,#c6b79e,#324959,"https://api.nga.gov/iiif/d14f279b-be3e-43fd-b515-74704db6dde1/full/!200,200/0/default.jpg"
1765,#34a4bc,#e8cdaf,#0c5b73,#988b72,#d8e9de,#49352d,"https://api.nga.gov/iiif/2d9c553e-f90d-4fb2-8156-c307888922a8/full/!200,200/0/default.jpg"
1765,#bb7f43,#deccac,#644424,#968164,#d6c0a8,#443925,"https://api.nga.gov/iiif/442e0306-d5c3-4140-9eb3-d4572e2bee76/full/!200,200/0/default.jpg"
1765,#c6a174,#d4a26d,#633d1e,#9c8167,#b59878,#54442c,"https://api.nga.gov/iiif/90779daf-f256-4f66-9305-ed27ab440cf3/full/!200,200/0/default.jpg"
1766,#ac8c4c,,#ac8c4c,,,,"https://api.nga.gov/iiif/01c5e407-6e59-4ae8-a47e-dd51c5d619a7/full/!200,200/0/default.jpg"
1767,#1c5788,#d9bda2,#5a3a23,#977460,#c8ae99,#3e261e,"https://api.nga.gov/iiif/3e77b2e1-a36a-482f-85f8-96eaf89b679a/full/!200,200/0/default.jpg"
1767,#b07044,#eab68a,#542409,#b37c5a,#c9b9b0,#5a422c,"https://api.nga.gov/iiif/b0779a54-dffe-4fd6-8a11-162467248be8/full/!200,200/0/default.jpg"
1767,#315f80,#dcbc9c,#5b2a0c,#94765f,#d8c0a8,#5a422c,"https://api.nga.gov/iiif/99abcddc-e304-4c9d-9101-5a3261e0e001/full/!200,200/0/default.jpg"
1768,#884090,#ddcdb1,#1c100a,#9c5c5c,#ccc0a4,#4a3c32,"https://api.nga.gov/iiif/0603c5d8-278e-45ed-84ee-d5d456b5052c/full/!200,200/0/default.jpg"
1769,#842c1c,#edd6c1,#523b21,#785f42,#d6c1ad,#5d4e2c,"https://api.nga.gov/iiif/b82f9963-ce15-4834-bf83-6e72ad346c4b/full/!200,200/0/default.jpg"
1769,#daaf5a,#ecc46c,#794024,#9d7b60,#c9b194,#543f2c,"https://api.nga.gov/iiif/2476ae10-777c-43af-b48c-a6bc141aecac/full/!200,200/0/default.jpg"
1770,#8c6c3c,,#8c6c3c,,,,"https://api.nga.gov/iiif/6c0e52c0-1b82-455f-8789-4acdb1230fc0/full/!200,200/0/default.jpg"
1770,#d4b67a,#d4a184,#422204,#a68b67,,,"https://api.nga.gov/iiif/da63faa0-8a73-40cb-99ca-adc47ee0df82/full/!200,200/0/default.jpg"
1770,#b58744,#d5be95,#733f0d,#a18657,#b5a78c,#9b7946,"https://api.nga.gov/iiif/cd91de24-4a9e-44ac-a5ec-401ec5a53caf/full/!200,200/0/default.jpg"
1770,#dfbc83,#f7c88c,#604c24,#ad9664,#c2af7f,#4c4634,"https://api.nga.gov/iiif/acc3d805-1446-4313-8b85-5327c47bb2f4/full/!200,200/0/default.jpg"
1770,#b28446,#eacea7,#671106,#ad9671,#c9b99c,#2e4b49,"https://api.nga.gov/iiif/5704b1ee-30e7-4efb-831b-5a8f3e5e1fbd/full/!200,200/0/default.jpg"
1770,#409c20,#d4b474,#5c3c2c,#998969,#98bcc0,#5a4830,"https://api.nga.gov/iiif/649827c9-0904-4a03-a23b-612107abd267/full/!200,200/0/default.jpg"
1770,#a2430b,#e8b98e,#882d06,#a68159,#c7a582,#6c5d46,"https://api.nga.gov/iiif/e9e4e6f6-02d2-4a78-9cc7-262f2c37cd26/full/!200,200/0/default.jpg"
1770,#a43c90,#dcc498,#584418,#ac8c54,#aac4ba,#564930,"https://api.nga.gov/iiif/c9ae1dfd-b93e-4bb7-8a57-22d71997eb47/full/!200,200/0/default.jpg"
1770,#ae7644,#efd3a0,#555026,#877b4a,#bba878,#6b6438,"https://api.nga.gov/iiif/9be856da-e0eb-4ddc-b2c8-f4d534b09725/full/!200,200/0/default.jpg"
1770,#b47454,#e8b58a,#604c2c,#9a8868,#bca180,#544832,"https://api.nga.gov/iiif/b819b875-9d41-42f4-893a-0b0637c1cab2/full/!200,200/0/default.jpg"
1770,#a16210,#d9b493,#824b0f,#a3825a,#e0d3c5,#273d42,"https://api.nga.gov/iiif/71bff401-25ab-4643-b01e-33970c81f063/full/!200,200/0/default.jpg"
1770,#90390c,#dda982,#7c2d0b,#927157,#c2bcb2,#513d2b,"https://api.nga.gov/iiif/4bedb9bb-2e4e-43ec-acaf-2b08df285ae5/full/!200,200/0/default.jpg"
1770,#c49c84,,#c49c84,,,,"https://api.nga.gov/iiif/87327813-1d7e-43e4-bdcd-06e852095654/full/!200,200/0/default.jpg"
1770,#cea171,,#cea171,,,,"https://api.nga.gov/iiif/83508399-1a72-49c1-bb81-e4f719b01b3c/full/!200,200/0/default.jpg"
1770,#b18a52,#be985d,#5c3c1c,#ac9c60,,,"https://api.nga.gov/iiif/ce3b93db-19f3-47c2-bbe8-2914619e86ee/full/!200,200/0/default.jpg"
1770,#9c6c3c,#d4a271,#744414,#b18960,#b4a080,#54442c,"https://api.nga.gov/iiif/4addaf18-bdaa-4968-a335-c2a1b508f6da/full/!200,200/0/default.jpg"
1770,#8c6c3c,,#8c6c3c,,,,"https://api.nga.gov/iiif/67b748de-a1f7-4281-93f6-fa854aaba690/full/!200,200/0/default.jpg"
