beginyear,Vibrant,LightVibrant,DarkVibrant,Muted,LightMuted,DarkMuted,imageurl,beginyear_x,Vibrant_x,LightVibrant_x,DarkVibrant_x,Muted_x,LightMuted_x,DarkMuted_x,beginyear_y,Vibrant_y,LightVibrant_y,DarkVibrant_y,Muted_y,LightMuted_y,DarkMuted_y,Closest_Web_Color_Hex,hex_color
1500,#d8b064,#dec197,#694e1a,#947b61,#bca484,#71604a,"https://api.nga.gov/iiif/3a3e1736-f83b-4a6d-897a-82cbdac970bb/full/!800,800/0/default.jpg",1500,#d8b064,#dec197,#694e1a,#947b61,#bca484,#71604a,1500,#d8b064,#dec197,#694e1a,#947b61,#bca484,#71604a,#bdb76b,"(189, 183, 107)"
1800,#bc8f5a,#b4dcd4,#64440c,#588f9f,#9cbfbd,#474226,"https://api.nga.gov/iiif/8d89eb0d-21bc-4234-917c-5aa6f1a00f4f/full/!800,800/0/default.jpg",1800,#bc8f5a,#b4dcd4,#64440c,#588f9f,#9cbfbd,#474226,1800,#bc8f5a,#b4dcd4,#64440c,#588f9f,#9cbfbd,#474226,#cd853f,"(205, 133, 63)"
1841,#cf9e43,#f4c652,#714923,#876843,,,"https://api.nga.gov/iiif/bf907138-43ba-4e12-bef6-b82634074555/full/!800,800/0/default.jpg",1841,#cf9e43,#f4c652,#714923,#876843,,,1841,#cf9e43,#f4c652,#714923,#876843,,,#cd853f,"(205, 133, 63)"
1800,#b48c5c,#e4c3a4,#72542c,#8c755f,#ddc9b8,#544533,"https://api.nga.gov/iiif/df33ef9e-d36a-4d66-ae30-4fb57a700df1/full/!800,800/0/default.jpg",1800,#b48c5c,#e4c3a4,#72542c,#8c755f,#ddc9b8,#544533,1800,#b48c5c,#e4c3a4,#72542c,#8c755f,#ddc9b8,#544533,#cd853f,"(205, 133, 63)"
1800,#cca058,#dcccb4,#654a1f,#8f8173,#dcccbc,#4c423a,"https://api.nga.gov/iiif/73665650-911b-4875-91d2-f67ba00875f8/full/!800,800/0/default.jpg",1800,#cca058,#dcccb4,#654a1f,#8f8173,#dcccbc,#4c423a,1800,#cca058,#dcccb4,#654a1f,#8f8173,#dcccbc,#4c423a,#bdb76b,"(189, 183, 107)"
1800,#b1721e,#dfcfa1,#70480b,#929e69,#b8bf9a,#566031,"https://api.nga.gov/iiif/301b42c0-6653-4668-80d4-37a20690a22b/full/!800,800/0/default.jpg",1800,#b1721e,#dfcfa1,#70480b,#929e69,#b8bf9a,#566031,1800,#b1721e,#dfcfa1,#70480b,#929e69,#b8bf9a,#566031,#b8860b,"(184, 134, 11)"
1505,#bf7f3f,#f3e6dc,#0c0804,#8e8179,#c7b7af,#3b332f,"https://api.nga.gov/iiif/319d8bde-7000-4677-8a40-5bb1cc0043da/full/!800,800/0/default.jpg",1505,#bf7f3f,#f3e6dc,#0c0804,#8e8179,#c7b7af,#3b332f,1505,#bf7f3f,#f3e6dc,#0c0804,#8e8179,#c7b7af,#3b332f,#cd853f,"(205, 133, 63)"
1500,#cb6c35,#e6be76,#72401b,#9e7656,#acacac,#5c4334,"https://api.nga.gov/iiif/24e16223-615a-4725-905f-2f6bd9e1f4ff/full/!800,800/0/default.jpg",1500,#cb6c35,#e6be76,#72401b,#9e7656,#acacac,#5c4334,1500,#cb6c35,#e6be76,#72401b,#9e7656,#acacac,#5c4334,#d2691e,"(210, 105, 30)"
1505,#e0a838,#f4ce9d,#724317,#6488a4,#d4d4d4,#27364a,"https://api.nga.gov/iiif/e2ab7235-5a40-41c2-9bb5-a54fed469b1e/full/!800,800/0/default.jpg",1505,#e0a838,#f4ce9d,#724317,#6488a4,#d4d4d4,#27364a,1505,#e0a838,#f4ce9d,#724317,#6488a4,#d4d4d4,#27364a,#daa520,"(218, 165, 32)"
1600,#cc9024,#cfa45f,#822f2c,#a48261,#b59b87,#645240,"https://api.nga.gov/iiif/aab5e54d-b8a5-421f-ae2b-2f047474924d/full/!800,800/0/default.jpg",1600,#cc9024,#cfa45f,#822f2c,#a48261,#b59b87,#645240,1600,#cc9024,#cfa45f,#822f2c,#a48261,#b59b87,#645240,#daa520,"(218, 165, 32)"
1800,#dab940,#f0dc68,#425c1c,#9a8e5c,#c8c1af,#455a2c,"https://api.nga.gov/iiif/391f82be-0aaa-4754-a6bd-5d21b19821ab/full/!800,800/0/default.jpg",1800,#dab940,#f0dc68,#425c1c,#9a8e5c,#c8c1af,#455a2c,1800,#dab940,#f0dc68,#425c1c,#9a8e5c,#c8c1af,#455a2c,#daa520,"(218, 165, 32)"
1525,#bd8a32,#e4ce98,#804d14,#a98960,#b39d72,#2c2416,"https://api.nga.gov/iiif/8d41a3e9-2fc5-4943-b5af-e0befc6e4915/full/!800,800/0/default.jpg",1525,#bd8a32,#e4ce98,#804d14,#a98960,#b39d72,#2c2416,1525,#bd8a32,#e4ce98,#804d14,#a98960,#b39d72,#2c2416,#cd853f,"(205, 133, 63)"
1764,#b97e5b,#eca084,#9c5b40,#ac6a4a,#d4c6b0,#834c3a,"https://api.nga.gov/iiif/145a02d6-bbfa-47e2-b184-c4c457397725/full/!800,800/0/default.jpg",1764,#b97e5b,#eca084,#9c5b40,#ac6a4a,#d4c6b0,#834c3a,1764,#b97e5b,#eca084,#9c5b40,#ac6a4a,#d4c6b0,#834c3a,#cd853f,"(205, 133, 63)"
1800,#54ac48,#e4d4bb,#2d5d27,#8a8579,#dccdb9,#4c443c,"https://api.nga.gov/iiif/b5d192de-1e11-4593-889c-f29b30cad869/full/!800,800/0/default.jpg",1800,#54ac48,#e4d4bb,#2d5d27,#8a8579,#dccdb9,#4c443c,1800,#54ac48,#e4d4bb,#2d5d27,#8a8579,#dccdb9,#4c443c,#3cb371,"(60, 179, 113)"
1822,#e0b86c,#e0b86c,#6d4f17,#817976,#c9bdb6,#443c3c,"https://api.nga.gov/iiif/393db73e-9997-4b7d-9d3f-671a869f1746/full/!800,800/0/default.jpg",1822,#e0b86c,#e0b86c,#6d4f17,#817976,#c9bdb6,#443c3c,1822,#e0b86c,#e0b86c,#6d4f17,#817976,#c9bdb6,#443c3c,#deb887,"(222, 184, 135)"
1500,#ad7f51,#d7c4ab,#3c2c1c,#a08054,#d4bba7,#5d4434,"https://api.nga.gov/iiif/2b288658-1351-4e2c-95ab-1ed3bbc73b18/full/!800,800/0/default.jpg",1500,#ad7f51,#d7c4ab,#3c2c1c,#a08054,#d4bba7,#5d4434,1500,#ad7f51,#d7c4ab,#3c2c1c,#a08054,#d4bba7,#5d4434,#cd853f,"(205, 133, 63)"
1570,#a16a29,#e0c48d,#6a3b13,#aa875c,#d7c5a6,#483624,"https://api.nga.gov/iiif/0a0f0bd4-e1ee-4938-b145-a4a8a94f5655/full/!800,800/0/default.jpg",1570,#a16a29,#e0c48d,#6a3b13,#aa875c,#d7c5a6,#483624,1570,#a16a29,#e0c48d,#6a3b13,#aa875c,#d7c5a6,#483624,#a0522d,"(160, 82, 45)"
1500,#bc8c64,#e4bc9e,#5c3c1c,#9d7c58,#c6a78b,#745a3d,"https://api.nga.gov/iiif/64cd60f5-b342-4197-be2d-e017c5d096ed/full/!800,800/0/default.jpg",1500,#bc8c64,#e4bc9e,#5c3c1c,#9d7c58,#c6a78b,#745a3d,1500,#bc8c64,#e4bc9e,#5c3c1c,#9d7c58,#c6a78b,#745a3d,#cd853f,"(205, 133, 63)"
1550,#9c6424,#d2bf86,#6c3c1c,#a78155,#d2c1a6,#4a3a28,"https://api.nga.gov/iiif/1c56bdca-966c-4fdc-b148-01b39571ddb6/full/!800,800/0/default.jpg",1550,#9c6424,#d2bf86,#6c3c1c,#a78155,#d2c1a6,#4a3a28,1550,#9c6424,#d2bf86,#6c3c1c,#a78155,#d2c1a6,#4a3a28,#a0522d,"(160, 82, 45)"
1802,#4ca43c,#e4cbb0,#642c33,#9e8875,#ccb8a2,#5a4f45,"https://api.nga.gov/iiif/d30f9461-404d-44d6-bf2b-5fe7036d6aae/full/!800,800/0/default.jpg",1802,#4ca43c,#e4cbb0,#642c33,#9e8875,#ccb8a2,#5a4f45,1802,#4ca43c,#e4cbb0,#642c33,#9e8875,#ccb8a2,#5a4f45,#6b8e23,"(107, 142, 35)"
1870,#7a5528,#e0c493,#674b28,#948d70,#beb495,#2f251a,"https://api.nga.gov/iiif/e9543336-c733-422c-9c41-913f976218b9/full/!800,800/0/default.jpg",1870,#7a5528,#e0c493,#674b28,#948d70,#beb495,#2f251a,1870,#7a5528,#e0c493,#674b28,#948d70,#beb495,#2f251a,#8b4513,"(139, 69, 19)"
1662,#d09c39,#eadcb3,#204877,#7a7876,#cbbaa4,#3d4b43,"https://api.nga.gov/iiif/ce597c80-7ddf-426b-a4fc-9d8cf93a80ed/full/!800,800/0/default.jpg",1662,#d09c39,#eadcb3,#204877,#7a7876,#cbbaa4,#3d4b43,1662,#d09c39,#eadcb3,#204877,#7a7876,#cbbaa4,#3d4b43,#cd853f,"(205, 133, 63)"
1840,#c16a3a,#ecc994,#7c5825,#528490,#c8c5a6,#38707f,"https://api.nga.gov/iiif/1dd3ae2e-c531-4df6-89bc-1eb523559cf7/full/!800,800/0/default.jpg",1840,#c16a3a,#ecc994,#7c5825,#528490,#c8c5a6,#38707f,1840,#c16a3a,#ecc994,#7c5825,#528490,#c8c5a6,#38707f,#cd853f,"(205, 133, 63)"
1860,#bc925d,#dcac6c,#764c1c,#8c6b46,#bf9a6c,#5a4128,"https://api.nga.gov/iiif/d5ea6d6d-86d6-4b11-8ba6-55a5e702ec94/full/!800,800/0/default.jpg",1860,#bc925d,#dcac6c,#764c1c,#8c6b46,#bf9a6c,#5a4128,1860,#bc925d,#dcac6c,#764c1c,#8c6b46,#bf9a6c,#5a4128,#cd853f,"(205, 133, 63)"
1853,#d4a858,#d4c19b,#694d1b,#907e67,#d4c3a4,#4c413b,"https://api.nga.gov/iiif/9270137d-6c3e-44d5-8680-1fc2f78a9874/full/!800,800/0/default.jpg",1853,#d4a858,#d4c19b,#694d1b,#907e67,#d4c3a4,#4c413b,1853,#d4a858,#d4c19b,#694d1b,#907e67,#d4c3a4,#4c413b,#f4a460,"(244, 164, 96)"
1863,#ba6444,#e4d4b9,#4c291c,#938275,#d4c2ab,#4f3832,"https://api.nga.gov/iiif/3310c0a4-d6c4-40a7-8741-4918a6906c60/full/!800,800/0/default.jpg",1863,#ba6444,#e4d4b9,#4c291c,#938275,#d4c2ab,#4f3832,1863,#ba6444,#e4d4b9,#4c291c,#938275,#d4c2ab,#4f3832,#cd5c5c,"(205, 92, 92)"
1860,#bcac38,#dcc49c,#6c4534,#97785c,#d4c49c,#724f3f,"https://api.nga.gov/iiif/586ffc63-1729-4254-b696-ea602fa9e2f3/full/!800,800/0/default.jpg",1860,#bcac38,#dcc49c,#6c4534,#97785c,#d4c49c,#724f3f,1860,#bcac38,#dcc49c,#6c4534,#97785c,#d4c49c,#724f3f,#daa520,"(218, 165, 32)"
1840,#c46831,#d4b290,#6e4b09,#aa8c60,#c1a17d,#34552c,"https://api.nga.gov/iiif/20b28f66-f159-42fb-b5c1-2debf595db14/full/!800,800/0/default.jpg",1840,#c46831,#d4b290,#6e4b09,#aa8c60,#c1a17d,#34552c,1840,#c46831,#d4b290,#6e4b09,#aa8c60,#c1a17d,#34552c,#d2691e,"(210, 105, 30)"
1759,#bea470,#eccc90,#5c4c24,#a2916d,#d9c9a8,#585546,"https://api.nga.gov/iiif/bc01514a-a9cb-4d63-816a-947fb27b2bc2/full/!800,800/0/default.jpg",1759,#bea470,#eccc90,#5c4c24,#a2916d,#d9c9a8,#585546,1759,#bea470,#eccc90,#5c4c24,#a2916d,#d9c9a8,#585546,#bdb76b,"(189, 183, 107)"
1855,#b8b868,#d4bb99,#5a5a2a,#948167,#bca484,#54433b,"https://api.nga.gov/iiif/825e1b85-0913-4580-adc0-1a2609bd8a31/full/!800,800/0/default.jpg",1855,#b8b868,#d4bb99,#5a5a2a,#948167,#bca484,#54433b,1855,#b8b868,#d4bb99,#5a5a2a,#948167,#bca484,#54433b,#bdb76b,"(189, 183, 107)"
1858,#c4a483,#e4d3ba,#59422a,#9c7b61,#bc9c7e,#665444,"https://api.nga.gov/iiif/cff32971-98ed-4518-8d29-e11e0957941a/full/!800,800/0/default.jpg",1858,#c4a483,#e4d3ba,#59422a,#9c7b61,#bc9c7e,#665444,1858,#c4a483,#e4d3ba,#59422a,#9c7b61,#bc9c7e,#665444,#d2b48c,"(210, 180, 140)"
1592,#ccc850,#f4e8d3,#66641d,#807161,#cabda8,#514539,"https://api.nga.gov/iiif/ce29c8c0-81c8-4950-9fc2-1c33e1028767/full/!800,800/0/default.jpg",1592,#ccc850,#f4e8d3,#66641d,#807161,#cabda8,#514539,1592,#ccc850,#f4e8d3,#66641d,#807161,#cabda8,#514539,#bdb76b,"(189, 183, 107)"
1890,#c49054,#d8cca0,#644424,#938b57,#b5bca2,#2b4e3b,"https://api.nga.gov/iiif/7d6db742-9e1b-46b6-a05d-dcd7039a21e4/full/!800,800/0/default.jpg",1890,#c49054,#d8cca0,#644424,#938b57,#b5bca2,#2b4e3b,1890,#c49054,#d8cca0,#644424,#938b57,#b5bca2,#2b4e3b,#cd853f,"(205, 133, 63)"
1864,#ccb594,#ecd6b9,#3c241c,#8a7365,#cfb99f,#543c34,"https://api.nga.gov/iiif/97767d5b-8469-4698-be66-d178c27bb26f/full/!800,800/0/default.jpg",1864,#ccb594,#ecd6b9,#3c241c,#8a7365,#cfb99f,#543c34,1864,#ccb594,#ecd6b9,#3c241c,#8a7365,#cfb99f,#543c34,#d2b48c,"(210, 180, 140)"
1552,#bc540c,#dcb780,#8a4a0a,#9f7f52,#d1c1a5,#504628,"https://api.nga.gov/iiif/3718627e-a6a7-4a2a-b7d9-973332b5057c/full/!800,800/0/default.jpg",1552,#bc540c,#dcb780,#8a4a0a,#9f7f52,#d1c1a5,#504628,1552,#bc540c,#dcb780,#8a4a0a,#9f7f52,#d1c1a5,#504628,#d2691e,"(210, 105, 30)"
1852,#4c8840,#fcecd4,#325a2a,#948373,#d8c7b1,#6a5f56,"https://api.nga.gov/iiif/2e247845-b892-441a-acf1-3ea1f6fca2c0/full/!800,800/0/default.jpg",1852,#4c8840,#fcecd4,#325a2a,#948373,#d8c7b1,#6a5f56,1852,#4c8840,#fcecd4,#325a2a,#948373,#d8c7b1,#6a5f56,#556b2f,"(85, 107, 47)"
1880,#ce5154,#dfbf97,#3c8982,#90897a,#c2aa8a,#3d3938,"https://api.nga.gov/iiif/5a14b1e2-d6de-4944-9ae3-ff6132c54393/full/!800,800/0/default.jpg",1880,#ce5154,#dfbf97,#3c8982,#90897a,#c2aa8a,#3d3938,1880,#ce5154,#dfbf97,#3c8982,#90897a,#c2aa8a,#3d3938,#cd5c5c,"(205, 92, 92)"
1838,#c4504c,#f4e4cc,#632320,#948777,#d2c5ae,#524842,"https://api.nga.gov/iiif/97660d08-7569-4b62-821a-709656663881/full/!800,800/0/default.jpg",1838,#c4504c,#f4e4cc,#632320,#948777,#d2c5ae,#524842,1838,#c4504c,#f4e4cc,#632320,#948777,#d2c5ae,#524842,#cd5c5c,"(205, 92, 92)"
1862,#d0c090,#e2d3bb,#44241c,#938378,#d4c4b0,#54423e,"https://api.nga.gov/iiif/cd16ed87-fdae-48e9-9dd1-14fbae1138e2/full/!800,800/0/default.jpg",1862,#d0c090,#e2d3bb,#44241c,#938378,#d4c4b0,#54423e,1862,#d0c090,#e2d3bb,#44241c,#938378,#d4c4b0,#54423e,#d2b48c,"(210, 180, 140)"
1865,#ae6850,#ecdcc4,#643c2e,#786055,#d5c2ae,#432a25,"https://api.nga.gov/iiif/d2b7ac88-1ac0-4ab2-b006-2c0e4019b29d/full/!800,800/0/default.jpg",1865,#ae6850,#ecdcc4,#643c2e,#786055,#d5c2ae,#432a25,1865,#ae6850,#ecdcc4,#643c2e,#786055,#d5c2ae,#432a25,#cd5c5c,"(205, 92, 92)"
1889,#b48c62,#dcceab,#59422a,#a79b79,#cfcaaa,#584f31,"https://api.nga.gov/iiif/f07617e8-43ad-4954-8223-4b40dce37061/full/!800,800/0/default.jpg",1889,#b48c62,#dcceab,#59422a,#a79b79,#cfcaaa,#584f31,1889,#b48c62,#dcceab,#59422a,#a79b79,#cfcaaa,#584f31,#cd853f,"(205, 133, 63)"
1885,#ca9441,#d6c49a,#6c3c2c,#848b69,#bbb393,#495a43,"https://api.nga.gov/iiif/e9d26ac4-eca2-4102-8728-51d4b131aebe/full/!800,800/0/default.jpg",1885,#ca9441,#d6c49a,#6c3c2c,#848b69,#bbb393,#495a43,1885,#ca9441,#d6c49a,#6c3c2c,#848b69,#bbb393,#495a43,#cd853f,"(205, 133, 63)"
1890,#d8d034,#e1d1a7,#177538,#b5875a,#bbc5c3,#3e6841,"https://api.nga.gov/iiif/7a87f86c-c6c7-42e0-a433-28f944de30f1/full/!800,800/0/default.jpg",1890,#d8d034,#e1d1a7,#177538,#b5875a,#bbc5c3,#3e6841,1890,#d8d034,#e1d1a7,#177538,#b5875a,#bbc5c3,#3e6841,#daa520,"(218, 165, 32)"
1800,#cc4a34,#dbad88,#0c225c,#86807f,#bac6d8,#584745,"https://api.nga.gov/iiif/538d759c-165d-4ca4-95f7-dca89f445461/full/!800,800/0/default.jpg",1800,#cc4a34,#dbad88,#0c225c,#86807f,#bac6d8,#584745,1800,#cc4a34,#dbad88,#0c225c,#86807f,#bac6d8,#584745,#d2691e,"(210, 105, 30)"
1837,#cbb592,#fbf0cf,#59472a,#9c8b70,#d4c4a4,#544940,"https://api.nga.gov/iiif/3e6d1b1f-e719-4e36-8cb7-77ca38f1b52f/full/!800,800/0/default.jpg",1837,#cbb592,#fbf0cf,#59472a,#9c8b70,#d4c4a4,#544940,1837,#cbb592,#fbf0cf,#59472a,#9c8b70,#d4c4a4,#544940,#d2b48c,"(210, 180, 140)"
1890,#71a34c,#e5e3a2,#106e5a,#6ea873,#adcec4,#48894f,"https://api.nga.gov/iiif/b479275a-4f8a-4702-83c2-9dcc4cbe60ce/full/!800,800/0/default.jpg",1890,#71a34c,#e5e3a2,#106e5a,#6ea873,#adcec4,#48894f,1890,#71a34c,#e5e3a2,#106e5a,#6ea873,#adcec4,#48894f,#6b8e23,"(107, 142, 35)"
1753,#c8874f,#c5a081,#74340c,#ab8569,,,"https://api.nga.gov/iiif/16501cdc-39ca-4511-8161-873bdb78b697/full/!800,800/0/default.jpg",1753,#c8874f,#c5a081,#74340c,#ab8569,,,1753,#c8874f,#c5a081,#74340c,#ab8569,,,#cd853f,"(205, 133, 63)"
1837,#c5a277,#ecc494,#68502c,#90785b,#b19671,#74604a,"https://api.nga.gov/iiif/906b2830-0948-4b1f-9a46-ad2def17b3ca/full/!800,800/0/default.jpg",1837,#c5a277,#ecc494,#68502c,#90785b,#b19671,#74604a,1837,#c5a277,#ecc494,#68502c,#90785b,#b19671,#74604a,#bdb76b,"(189, 183, 107)"
1837,#bd9e6c,#c2a47a,#7c5a33,#8c6c4c,#bc9474,#846c4f,"https://api.nga.gov/iiif/12ab44f6-fc2a-448b-8580-5953c7bb3957/full/!800,800/0/default.jpg",1837,#bd9e6c,#c2a47a,#7c5a33,#8c6c4c,#bc9474,#846c4f,1837,#bd9e6c,#c2a47a,#7c5a33,#8c6c4c,#bc9474,#846c4f,#bdb76b,"(189, 183, 107)"
1890,#4cb484,#dcb48c,#115542,#63b182,#a9d2ac,#3d6845,"https://api.nga.gov/iiif/bef8c58d-15ae-4649-b2ff-ae0ead24714e/full/!800,800/0/default.jpg",1890,#4cb484,#dcb48c,#115542,#63b182,#a9d2ac,#3d6845,1890,#4cb484,#dcb48c,#115542,#63b182,#a9d2ac,#3d6845,#3cb371,"(60, 179, 113)"
1890,#745434,#e4d4ab,#644c2c,#8f7964,#d4c4a4,#49362a,"https://api.nga.gov/iiif/2c699b2e-ac2e-4275-9067-aa8a0bbe2d30/full/!800,800/0/default.jpg",1890,#745434,#e4d4ab,#644c2c,#8f7964,#d4c4a4,#49362a,1890,#745434,#e4d4ab,#644c2c,#8f7964,#d4c4a4,#49362a,#556b2f,"(85, 107, 47)"
1790,#c55434,#e6c49f,#104a5e,#7f866a,#b0b6a4,#315133,"https://api.nga.gov/iiif/aa7d5a50-744d-4fed-a5ab-87096eff7373/full/!800,800/0/default.jpg",1790,#c55434,#e6c49f,#104a5e,#7f866a,#b0b6a4,#315133,1790,#c55434,#e6c49f,#104a5e,#7f866a,#b0b6a4,#315133,#d2691e,"(210, 105, 30)"
1846,#c72c11,#eebc89,#7d1e0c,#a2785b,#c9a79d,#523d37,"https://api.nga.gov/iiif/b17285ab-89a2-449b-94ca-5e7f48ebc26d/full/!800,800/0/default.jpg",1846,#c72c11,#eebc89,#7d1e0c,#a2785b,#c9a79d,#523d37,1846,#c72c11,#eebc89,#7d1e0c,#a2785b,#c9a79d,#523d37,#b22222,"(178, 34, 34)"
1662,#e6b03f,#f7d272,#4e320a,#838a75,#d4bcbd,#494337,"https://api.nga.gov/iiif/1eaf5397-f9da-4e80-b933-171332d3aece/full/!800,800/0/default.jpg",1662,#e6b03f,#f7d272,#4e320a,#838a75,#d4bcbd,#494337,1662,#e6b03f,#f7d272,#4e320a,#838a75,#d4bcbd,#494337,#daa520,"(218, 165, 32)"
1850,#b87e49,#f6bc65,#5f3f2c,#877965,#b98b66,#412d23,"https://api.nga.gov/iiif/3cfff84d-609b-4c45-9504-04627faf9456/full/!800,800/0/default.jpg",1850,#b87e49,#f6bc65,#5f3f2c,#877965,#b98b66,#412d23,1850,#b87e49,#f6bc65,#5f3f2c,#877965,#b98b66,#412d23,#cd853f,"(205, 133, 63)"
1890,#c4ac83,#d4bb9b,#59482a,#8f7964,#ccb796,#544032,"https://api.nga.gov/iiif/fbd166df-bdb7-44ba-b84a-face3efd6ef8/full/!800,800/0/default.jpg",1890,#c4ac83,#d4bb9b,#59482a,#8f7964,#ccb796,#544032,1890,#c4ac83,#d4bb9b,#59482a,#8f7964,#ccb796,#544032,#d2b48c,"(210, 180, 140)"
1875,#b19245,#e6dcba,#295f48,#66937a,#d0d4bb,#31483d,"https://api.nga.gov/iiif/0191f5a7-69f5-4e95-a9cf-11fa232f6db2/full/!800,800/0/default.jpg",1875,#b19245,#e6dcba,#295f48,#66937a,#d0d4bb,#31483d,1875,#b19245,#e6dcba,#295f48,#66937a,#d0d4bb,#31483d,#cd853f,"(205, 133, 63)"
1760,#b26d5a,#d5b5a1,#8a4d41,#a45d4e,#dcccbc,#984c42,"https://api.nga.gov/iiif/401370b7-acb4-49fc-8584-f58fffbc99cb/full/!800,800/0/default.jpg",1760,#b26d5a,#d5b5a1,#8a4d41,#a45d4e,#dcccbc,#984c42,1760,#b26d5a,#d5b5a1,#8a4d41,#a45d4e,#dcccbc,#984c42,#cd5c5c,"(205, 92, 92)"
1890,#ccb694,#d4bc9c,#59472a,#988770,#d4bca4,#494138,"https://api.nga.gov/iiif/2a87324f-d380-4cdd-b89e-c9793f1b64e8/full/!800,800/0/default.jpg",1890,#ccb694,#d4bc9c,#59472a,#988770,#d4bca4,#494138,1890,#ccb694,#d4bc9c,#59472a,#988770,#d4bca4,#494138,#d2b48c,"(210, 180, 140)"
1890,#d0b070,#d0b070,#634d20,#97928d,#beb9b5,#4c4445,"https://api.nga.gov/iiif/09b15587-8206-4e65-9371-c131645f7635/full/!800,800/0/default.jpg",1890,#d0b070,#d0b070,#634d20,#97928d,#beb9b5,#4c4445,1890,#d0b070,#d0b070,#634d20,#97928d,#beb9b5,#4c4445,#bdb76b,"(189, 183, 107)"
1888,#c0d864,#c0d864,#59691a,#8e8779,#dedac9,#524d48,"https://api.nga.gov/iiif/a005fba1-a4b1-40ae-8989-ec7da338fe37/full/!800,800/0/default.jpg",1888,#c0d864,#c0d864,#59691a,#8e8779,#dedac9,#524d48,1888,#c0d864,#c0d864,#59691a,#8e8779,#dedac9,#524d48,#bdb76b,"(189, 183, 107)"
1890,#3c6180,#e5ddc9,#2d4868,#698fa4,#ccc1a8,#293a56,"https://api.nga.gov/iiif/054e18fe-2e08-4bd9-9c31-ff49de47c98b/full/!800,800/0/default.jpg",1890,#3c6180,#e5ddc9,#2d4868,#698fa4,#ccc1a8,#293a56,1890,#3c6180,#e5ddc9,#2d4868,#698fa4,#ccc1a8,#293a56,#483d8b,"(72, 61, 139)"
1890,#c4a47c,#cca782,#81643c,#947354,#b0906c,#846645,"https://api.nga.gov/iiif/d4071979-2a4a-4340-b33c-25cf69ebc536/full/!800,800/0/default.jpg",1890,#c4a47c,#cca782,#81643c,#947354,#b0906c,#846645,1890,#c4a47c,#cca782,#81643c,#947354,#b0906c,#846645,#bdb76b,"(189, 183, 107)"
1876,#b44c44,#ecd9c1,#602824,#948377,#c4b3a0,#584f4a,"https://api.nga.gov/iiif/b65aea1a-262f-4ade-b0d0-b20fd7478731/full/!800,800/0/default.jpg",1876,#b44c44,#ecd9c1,#602824,#948377,#c4b3a0,#584f4a,1876,#b44c44,#ecd9c1,#602824,#948377,#c4b3a0,#584f4a,#a0522d,"(160, 82, 45)"
1874,#866e13,#b89a6b,#342404,#ac945a,,,"https://api.nga.gov/iiif/240e0ed1-e565-4ad9-b695-0376d5c8d95e/full/!800,800/0/default.jpg",1874,#866e13,#b89a6b,#342404,#ac945a,,,1874,#866e13,#b89a6b,#342404,#ac945a,,,#808000,"(128, 128, 0)"
1857,#a47c4c,#dcc4a8,#704c2c,#88786c,#ccbfa9,#443128,"https://api.nga.gov/iiif/ffd57e9a-a68e-4a8e-b052-b2cefc372ea0/full/!800,800/0/default.jpg",1857,#a47c4c,#dcc4a8,#704c2c,#88786c,#ccbfa9,#443128,1857,#a47c4c,#dcc4a8,#704c2c,#88786c,#ccbfa9,#443128,#cd853f,"(205, 133, 63)"
1890,#843050,#d4c4a3,#61233a,#9e8874,#d4c3ac,#5c473e,"https://api.nga.gov/iiif/81f808ec-bccc-4983-bf8d-b04a32c4315d/full/!800,800/0/default.jpg",1890,#843050,#d4c4a3,#61233a,#9e8874,#d4c3ac,#5c473e,1890,#843050,#d4c4a3,#61233a,#9e8874,#d4c3ac,#5c473e,#a52a2a,"(165, 42, 42)"
1853,#c78832,#f2d7a0,#875014,#ab8d5e,#b2a478,#57382b,"https://api.nga.gov/iiif/82f54544-14e7-44ad-b03b-79d1f0a0a5b5/full/!800,800/0/default.jpg",1853,#c78832,#f2d7a0,#875014,#ab8d5e,#b2a478,#57382b,1853,#c78832,#f2d7a0,#875014,#ab8d5e,#b2a478,#57382b,#cd853f,"(205, 133, 63)"
1575,#bc985d,#d8b781,#694023,#ac8855,#b6996d,#594529,"https://api.nga.gov/iiif/91ca99e1-ae3a-4d85-bad0-28aab352eccb/full/!800,800/0/default.jpg",1575,#bc985d,#d8b781,#694023,#ac8855,#b6996d,#594529,1575,#bc985d,#d8b781,#694023,#ac8855,#b6996d,#594529,#bdb76b,"(189, 183, 107)"
1879,#ac8452,#e7be72,#795d34,#a48451,#ccb49c,#795e42,"https://api.nga.gov/iiif/2be63ed9-e384-414a-b21a-fffd6ca60931/full/!800,800/0/default.jpg",1879,#ac8452,#e7be72,#795d34,#a48451,#ccb49c,#795e42,1879,#ac8452,#e7be72,#795d34,#a48451,#ccb49c,#795e42,#cd853f,"(205, 133, 63)"
1846,#e4b96d,#f4ca7e,#9c7446,#8d8576,#ccc0a4,#424542,"https://api.nga.gov/iiif/d97e3d9b-8985-46b0-a816-013358bd2c21/full/!800,800/0/default.jpg",1846,#e4b96d,#f4ca7e,#9c7446,#8d8576,#ccc0a4,#424542,1846,#e4b96d,#f4ca7e,#9c7446,#8d8576,#ccc0a4,#424542,#deb887,"(222, 184, 135)"
