beginyear,hex_color,LightVibrant,DarkVibrant,Muted,LightMuted,DarkMuted,imageurl
1830,"#7ab04e","#ececd4","#324820","#849c64","#ecebdc","#545e40","https://api.nga.gov/iiif/94e9f3c2-99ff-4db1-ae0f-39d2324c7720/full/!800,800/0/default.jpg"
1835,"#9c5406","#e5d3a8","#6f2f04","#a1824e","#bcb79b","#644c2e","https://api.nga.gov/iiif/7c998597-f6d8-44f4-b688-8094f35cd0ef/full/!800,800/0/default.jpg"
1835,"#a4330c","#fce4c9","#86320c","#745c44","#f4e8e8","#58552d","https://api.nga.gov/iiif/283dcb94-a042-43df-999b-d1a9b331a325/full/!800,800/0/default.jpg"
1791,"#b4835f","#d5b699","#8c5a3c","#a2724e","#dcc6b0","#8c6442","https://api.nga.gov/iiif/78abcc69-fcec-4477-9c18-0bb37076a4e0/full/!800,800/0/default.jpg"
1827,"#743c2f",,,,,,"https://api.nga.gov/iiif/fee51e95-a0d8-4d1d-9fef-3cafa6147320/full/!800,800/0/default.jpg"
1837,"#64b84c","#ecdbbc","#325e25","#9d8d79","#d4c4a9","#62543c","https://api.nga.gov/iiif/d1d68a62-4989-44bc-ac2a-dfcfd4f645b1/full/!800,800/0/default.jpg"
1837,"#40a840",,,,,,"https://api.nga.gov/iiif/a031db4f-d824-4141-95be-d1cde3e9c44d/full/!800,800/0/default.jpg"
1800,"#c35921","#daa16c","#842d04","#948478","#b49469","#443d3a","https://api.nga.gov/iiif/1d065abf-043d-4f31-ae38-ee4155ce0668/full/!800,800/0/default.jpg"
1535,"#9e854c","#c4b474","#2c2404","#a18361","#c4aca4","#614c38","https://api.nga.gov/iiif/2ec6c647-8cc4-451f-9514-b835a8d38fae/full/!800,800/0/default.jpg"
1838,"#903c7c","#ede3d3","#5d2750","#8a857e","#cec5b4","#5c5854","https://api.nga.gov/iiif/1624f37e-f1ec-46ea-acdd-d8c62b5658aa/full/!800,800/0/default.jpg"
1540,"#8c543c","#e4d4c4","#5c2c1c","#a47c5c","#bcbbbb","#382821","https://api.nga.gov/iiif/069c68af-d666-4423-9bcd-a95545081615/full/!800,800/0/default.jpg"
1838,"#dcb984","#e4cca4","#67491d","#a17554","#ccbd9a","#5d3932","https://api.nga.gov/iiif/0a10488b-8cd7-4a93-825f-12e47cc98492/full/!800,800/0/default.jpg"
1838,"#4ab48a",,,,,,"https://api.nga.gov/iiif/36f41959-c52a-4938-9fab-0fb462b2703b/full/!800,800/0/default.jpg"
1840,"#a82c9c","#e4b0d8","#691b61","#989392","#c4bbbb","#4d4741","https://api.nga.gov/iiif/7cfcdc11-13e2-4e61-afa6-87260fd46a06/full/!800,800/0/default.jpg"
1840,"#38a82c","#78c0bc","#342ca4","#94827c","#bcbbbc","#3a332e","https://api.nga.gov/iiif/4fa64c2a-9253-4e24-a321-4a07731424fa/full/!800,800/0/default.jpg"
1840,"#a4352a","#ecc094","#642c24","#9c7f5d","#aa9c75","#605135","https://api.nga.gov/iiif/2f8d84b4-0e9e-45f1-9d0d-d2546c5d6cbe/full/!800,800/0/default.jpg"
1819,"#ccb693","#ecdcbc","#5a472a","#ac9464","#d4bca4","#644f36","https://api.nga.gov/iiif/1f42dfcf-8947-4e02-ad7d-5e9558805955/full/!800,800/0/default.jpg"
1791,"#cc5608","#f0dca6","#5c530e","#aca067","#cac090","#295b2f","https://api.nga.gov/iiif/0f419c7c-d4e0-46d5-a9f0-45b6fb47f0ea/full/!800,800/0/default.jpg"
1830,"#c49854",,,,,,"https://api.nga.gov/iiif/d63f0bec-99bf-4403-9546-779301ed1d57/full/!800,800/0/default.jpg"
1884,"#c69252","#e4bc8c","#714a21","#a98453",,,"https://api.nga.gov/iiif/b72351e2-2bb4-4fd2-8741-767cf533e7ee/full/!800,800/0/default.jpg"
1887,"#90b058",,,,,,"https://api.nga.gov/iiif/12953fdf-b5f6-45b6-91d5-27df0996b379/full/!800,800/0/default.jpg"
1884,"#c6ac84","#dcc4a4","#5a4729","#ac9b85","#d4bc9f","#4b4038","https://api.nga.gov/iiif/9027fcb0-7b63-4cf6-bb5b-7c2be497e214/full/!800,800/0/default.jpg"
1800,"#ccb494",,,,,,"https://api.nga.gov/iiif/dbfb8417-37c3-4648-b869-97bc83fafe45/full/!800,800/0/default.jpg"
1880,"#544cb8","#fcf1e3","#29255e","#8c7c74","#d4c4bc","#443436","https://api.nga.gov/iiif/5ae1189a-f838-4c37-b677-7682779545fe/full/!800,800/0/default.jpg"
1800,"#d4b48c","#d4ab89","#7f563d","#ad825f","#d4c4ac","#946c4c","https://api.nga.gov/iiif/59a21477-481d-480f-9cf2-a8193b3a9cec/full/!800,800/0/default.jpg"
1800,"#b45490","#e4ccb4","#5c2848","#948878","#d4c4ac","#5a5348","https://api.nga.gov/iiif/dbad16a4-d7bd-4789-8735-a412372426e7/full/!800,800/0/default.jpg"
1884,"#c4bc58","#f4ecdc","#615d22","#5c5cb4","#ece4dc","#4c4c3c","https://api.nga.gov/iiif/ef271e22-47a2-4fdc-96bc-2b11e2d1aea3/full/!800,800/0/default.jpg"
1880,"#ac904c","#c4ae83","#5b4c28","#93896e","#c4baa3","#595247","https://api.nga.gov/iiif/a25d9d4d-cb22-4350-a1c1-4559daaddecd/full/!800,800/0/default.jpg"
1885,"#9c5c34","#d4a684","#5c311b","#a37459","#be9573","#573f31","https://api.nga.gov/iiif/bad46dd7-bc30-4517-8a0d-51ed7e867c3b/full/!800,800/0/default.jpg"
1885,"#824f2c",,,,,,"https://api.nga.gov/iiif/690a3721-2d52-4e13-9dd3-1be1687db1be/full/!800,800/0/default.jpg"
1854,"#af984f",,,,,,"https://api.nga.gov/iiif/c0032920-36c0-44df-88ad-128b85d5fce4/full/!800,800/0/default.jpg"
1880,"#c4b284",,,,,,"https://api.nga.gov/iiif/73635bd7-480a-4d21-bd3c-c5a82037de62/full/!800,800/0/default.jpg"
1854,"#c4a484","#7cd0e0","#734832","#a18355","#c3ac86","#503928","https://api.nga.gov/iiif/4d7e8ed4-e358-4721-b6b6-20b2a05e622f/full/!800,800/0/default.jpg"
1800,"#7f643c",,,,,,"https://api.nga.gov/iiif/463bd791-ef15-4f48-85cf-7aaac4354eb8/full/!800,800/0/default.jpg"
1884,"#ccb494","#ccbc94","#59452a","#9c846c","#cdc1ac","#67503e","https://api.nga.gov/iiif/4ecb59c7-ebb4-4beb-8832-e6aad6bc87c2/full/!800,800/0/default.jpg"
1800,"#bc6c44","#ecc693","#7b532b","#a09470","#b7a87e","#514b3e","https://api.nga.gov/iiif/f355ee62-9621-4273-a229-478b50b518e4/full/!800,800/0/default.jpg"
1800,"#d4b48c","#dcbc94","#5c4424","#9c836e","#d0b49c","#543c34","https://api.nga.gov/iiif/9603a40d-742b-4fcb-8511-b3a4d6667681/full/!800,800/0/default.jpg"
1816,"#dc9c44","#e4b46c","#63341d","#9c835e","#d3c6b3","#44412c","https://api.nga.gov/iiif/9532824b-2c14-44bc-889c-138047573604/full/!800,800/0/default.jpg"
1880,"#85553c",,,,,,"https://api.nga.gov/iiif/b4742dc9-28c5-45d2-8f77-a508b44534fd/full/!800,800/0/default.jpg"
1800,"#d4b48c","#dcb792","#604524","#aa876a","#d4c4ac","#724e3c","https://api.nga.gov/iiif/cd373a92-ec07-498b-804a-766d2d66f7d4/full/!800,800/0/default.jpg"
1800,"#ae8a52","#e4cfa0","#552c0d","#847c84","#c4b4ac","#4c3b3f","https://api.nga.gov/iiif/6e34f79e-a6c7-41da-b2d5-26d270b4149a/full/!800,800/0/default.jpg"
1800,"#d4b48c","#dcb792","#4e3424","#9b7e66","#bca085","#52372d","https://api.nga.gov/iiif/8055023d-25eb-41d4-aacc-e4d947821ec7/full/!800,800/0/default.jpg"
1800,"#d4b48c","#e4bc94","#39130d","#a67a51","#d4bcac","#654336","https://api.nga.gov/iiif/7f593e18-ffde-4184-8ae0-0fc672ec5a76/full/!800,800/0/default.jpg"
1800,"#d4b48c","#dcbc94","#604524","#ac855e","#ccae8d","#94734c","https://api.nga.gov/iiif/8a6763d0-6b0c-4863-b8cf-6bb4b3fcafb3/full/!800,800/0/default.jpg"
1884,"#cbb48b","#dcccb4","#3c341c","#998875","#d4c4a8","#4c3c2a","https://api.nga.gov/iiif/c8f80ffa-6426-40a2-9ba0-8abbcffee69b/full/!800,800/0/default.jpg"
1830,"#c4544c","#f4ecdc","#632520","#8c8379","#d5ccbb","#635a55","https://api.nga.gov/iiif/afd20c14-8401-4f89-b308-2bd6f325ded0/full/!800,800/0/default.jpg"
1884,"#b1824d","#d4bc9c","#503b23","#c4b494","#ccb896","#513c2c","https://api.nga.gov/iiif/19ab0df1-6090-48c7-b401-bf9f24133f30/full/!800,800/0/default.jpg"
1880,"#5448ac","#f4e3d3","#2d275d","#8e7c71","#ece4d3","#444440","https://api.nga.gov/iiif/6e13e06b-13cb-43c5-9ea0-a6991a9a70b6/full/!800,800/0/default.jpg"
1800,"#d4b48c","#debf9c","#8e663c","#a4845a","#ceb49c","#524637","https://api.nga.gov/iiif/306d5655-09f4-49f8-9574-31ce0b3da6d4/full/!800,800/0/default.jpg"
1884,"#98cc70","#ecdbb9","#3e6122","#8a7d62","#cfc3a4",,"https://api.nga.gov/iiif/5c667271-380c-4026-8e1e-b4b752512885/full/!800,800/0/default.jpg"
1816,"#ad8851","#e4d4bc","#4c3c24","#948469","#cac1aa","#50463a","https://api.nga.gov/iiif/7a3b26ac-d905-4720-af42-28936137b974/full/!800,800/0/default.jpg"
1886,"#b86460","#ccb888","#5b2b28","#60a85c","#ccc4b4","#63605c","https://api.nga.gov/iiif/25d87bc6-8dc0-417f-9ee6-efe9505b5282/full/!800,800/0/default.jpg"
1800,"#bc5c54","#ece4d4","#5f2925","#868278","#e4dccb","#69665e","https://api.nga.gov/iiif/14800809-332a-41af-9849-ef19121e929f/full/!800,800/0/default.jpg"
1500,"#ccac34",,,,,,"https://api.nga.gov/iiif/83015dca-75d5-4372-921c-03aeeaa26002/full/!800,800/0/default.jpg"
1887,"#ccac84","#f4dbc1","#5d4526","#a48c5c","#d3c6b4","#403c34","https://api.nga.gov/iiif/fc749f87-32f6-44e6-b9ef-a9ad70954423/full/!800,800/0/default.jpg"
1887,"#b44c1c","#dcb87f","#a14a32","#b99c73","#dcdccc","#7c5044","https://api.nga.gov/iiif/647b0ec9-3894-4e13-b0ae-a263b4898abe/full/!800,800/0/default.jpg"
1800,"#b18152","#dcba96","#734a34","#a58267","#d4bcac","#885d48","https://api.nga.gov/iiif/a0cda2a0-3b81-4aad-bf3d-0b5bdaa82948/full/!800,800/0/default.jpg"
1800,"#d4b48c","#dcb392","#94643c","#ac7e54","#d4c3a4",,"https://api.nga.gov/iiif/d14c02ed-de17-49d5-a5bc-3da659d9eba9/full/!800,800/0/default.jpg"
1826,"#8c2c48",,,,,,"https://api.nga.gov/iiif/f3b8a0a8-7909-4a0f-9373-2f10c8cc190b/full/!800,800/0/default.jpg"
1880,"#ae7b50",,,,,,"https://api.nga.gov/iiif/cd9e5016-b15a-4e79-97d4-a0d2fc372860/full/!800,800/0/default.jpg"
1825,"#ba3f12","#f3ae7a","#873515","#928e6c","#c6c7a5","#4e602d","https://api.nga.gov/iiif/71cb47a7-af14-40f9-acbe-864809a8861b/full/!800,800/0/default.jpg"
1880,"#5ca4b4","#e4b581","#29515a","#5ca0ab","#c8b69c","#4c493c","https://api.nga.gov/iiif/199a3f5f-4bb5-4aa9-a8cc-73dd2ee06ad0/full/!800,800/0/default.jpg"
1884,"#da7a64","#ceaa81","#194451","#62909a","#a0c2c9","#615145","https://api.nga.gov/iiif/3d5444ce-2848-4ba2-9ed7-fea28a480fa7/full/!800,800/0/default.jpg"
1880,"#b0a838","#f4e9e2","#3c3ca4","#9c9c9c","#d4ccbc","#3c3c34","https://api.nga.gov/iiif/f90c8fee-345f-495e-8fde-45441c074930/full/!800,800/0/default.jpg"
1884,"#ccb493",,,,,,"https://api.nga.gov/iiif/69b5ef22-2fb8-4a17-8a38-414aff0b5ad8/full/!800,800/0/default.jpg"
1885,"#427da6","#94bcdc","#2a5982","#548db1","#a1c2d0",,"https://api.nga.gov/iiif/70079987-2879-4a60-a34e-b76e2eb39676/full/!800,800/0/default.jpg"
1881,"#bc6e4a","#dcb894","#34240c","#a48c54","#d7cbb8","#685642","https://api.nga.gov/iiif/91f2eee8-96f6-4553-bb68-29083a6e8dc6/full/!800,800/0/default.jpg"
1804,"#ccac94","#dcc4ac","#593e2a","#a58b72","#d4bca4","#574331","https://api.nga.gov/iiif/facfa22a-5a76-4f4f-8a34-76747b7b32bb/full/!800,800/0/default.jpg"
1887,"#ac48a0",,,,,,"https://api.nga.gov/iiif/362ab89b-623a-47df-b35a-851fdd3fadc7/full/!800,800/0/default.jpg"
1880,"#9850a8",,,,,,"https://api.nga.gov/iiif/c2a1e93e-b2c5-46e1-b30c-bdace3bbd768/full/!800,800/0/default.jpg"
1844,"#48a89c",,,,,,"https://api.nga.gov/iiif/557dcf9b-91d8-48c3-89c6-fcaad8c75db1/full/!800,800/0/default.jpg"
1880,"#544cb8","#fcf4ec","#29255e","#8c7c74","#cac4bb","#433f40","https://api.nga.gov/iiif/5c2085c6-f784-421d-9a09-8fedba39b815/full/!800,800/0/default.jpg"
1825,"#a87c42",,,,,,"https://api.nga.gov/iiif/868be5f8-bd09-44b4-a173-ab65103bbf4f/full/!800,800/0/default.jpg"
1884,"#84b850","#ecd4b4","#7e643c","#a48465","#d4c4ac","#6b543c","https://api.nga.gov/iiif/3e4d461b-2004-40ce-96c4-130bc9305151/full/!800,800/0/default.jpg"
1837,"#c450a0","#f4e4c4","#4ca838","#9b8b75","#cdba9c","#4c433b","https://api.nga.gov/iiif/e54a98e6-c7e3-476a-9081-302e61baee29/full/!800,800/0/default.jpg"
1810,"#b98b66","#e4b484","#5f3d24","#ab7555","#d8c9b1","#241c13","https://api.nga.gov/iiif/4706f23e-a1e1-4e37-ad3a-ae6281cf784e/full/!800,800/0/default.jpg"
1500,"#4038a0",,,,,,"https://api.nga.gov/iiif/23456872-241c-49a1-8b6a-8e5f5753e297/full/!800,800/0/default.jpg"
1804,"#c39459","#ecbe89","#6b4a24","#9e8256","#bc996a","#4f4229","https://api.nga.gov/iiif/af0a28bd-3a9a-4cf7-9773-41571fe99fc1/full/!800,800/0/default.jpg"
1756,"#b4643c",,,,,,"https://api.nga.gov/iiif/fee0b36b-8315-436f-93b6-4f3a5f65f054/full/!800,800/0/default.jpg"
1887,"#945c2c",,,,,,"https://api.nga.gov/iiif/51c6780f-3539-4db4-8b7c-07bcf64da194/full/!800,800/0/default.jpg"
1885,"#ac4838","#ccb494","#ac9038","#826956","#ccb59c","#5a4436","https://api.nga.gov/iiif/f6d5af02-6d71-4bc4-bb26-997e57bee71d/full/!800,800/0/default.jpg"
1885,"#44b4b0","#acd8d4","#3d2417","#a4845c","#bebdba","#634b3e","https://api.nga.gov/iiif/eb00cb82-8952-4cd7-9f5a-a806a961e112/full/!800,800/0/default.jpg"
1894,"#c29640","#c4847c","#a44634","#9a8360","#b6a180","#6b4c39","https://api.nga.gov/iiif/23a2e880-4b64-4ac1-95de-42f391a759ea/full/!800,800/0/default.jpg"
1885,"#b47149",,,,,,"https://api.nga.gov/iiif/f7bf60ad-0be9-48e1-8406-a50cbb4eb134/full/!800,800/0/default.jpg"
1800,"#b58d63","#dcbc94","#59422a","#ac845e","#c2a480","#544736","https://api.nga.gov/iiif/7f9a3364-cdb4-43f0-aa85-aa2c3f3c288d/full/!800,800/0/default.jpg"
1880,"#d4b48f","#e4bc98","#5f4424","#a28469","#ccad8a","#543c32","https://api.nga.gov/iiif/f20498e7-e458-4a88-af02-71ed3c2f8935/full/!800,800/0/default.jpg"
1753,"#c8874f","#c5a081","#74340c","#ab8569",,,"https://api.nga.gov/iiif/16501cdc-39ca-4511-8161-873bdb78b697/full/!800,800/0/default.jpg"
1852,"#c4ac74","#ecdcc4","#5d4d27","#a38c69","#d4c4a0","#5c4c44","https://api.nga.gov/iiif/ab4b4fc2-8d84-4222-8f4c-4573e446106a/full/!800,800/0/default.jpg"
1887,"#bc986e","#d1bc94","#5a4429","#b4946c","#ccb49f","#644c34","https://api.nga.gov/iiif/eaa73765-cdc2-4063-a01d-bb5cab24d10b/full/!800,800/0/default.jpg"
1851,"#d4c864","#f4ecdc","#675f1c","#928c7c","#d4ccb4","#564f46","https://api.nga.gov/iiif/73f7abcb-6e67-47c6-8103-96a04b76ff5d/full/!800,800/0/default.jpg"
1880,"#54c050","#fcf2e5","#256123","#8c7c76","#c7c1b7","#443b3c","https://api.nga.gov/iiif/828f7e08-6a53-456d-bd9b-22779c97dd2c/full/!800,800/0/default.jpg"
1885,"#cc9454","#e4c46c","#4e120a","#98836b","#c4b9ae","#344424","https://api.nga.gov/iiif/b47b65b8-aa9c-4ab9-8a9f-c3e5f775e666/full/!800,800/0/default.jpg"
1887,"#a0c05c","#a0c05c","#4c5f24","#89857b","#b5b0a6","#4c4c41","https://api.nga.gov/iiif/0c64557d-95c1-42de-82e7-6c61c7b8bacf/full/!800,800/0/default.jpg"
1885,"#c89b40","#e6c586","#9c5c1c","#a78964","#d4c1a7","#5e4c3c","https://api.nga.gov/iiif/e8830366-b0b5-442a-93e4-42a59e27521f/full/!800,800/0/default.jpg"
1825,"#ccbc94","#8cdcc8","#594c2a","#a09078","#d0c0a7","#56422c","https://api.nga.gov/iiif/bfabb1a4-b45e-4f05-88a9-a747342de37a/full/!800,800/0/default.jpg"
1886,"#b458a0",,,,,,"https://api.nga.gov/iiif/5445b65e-446f-46e2-bf39-4a932f954ed7/full/!800,800/0/default.jpg"
1887,"#a8884c",,,,,,"https://api.nga.gov/iiif/438ef2f0-8487-4c02-ae99-b57aa434cd7e/full/!800,800/0/default.jpg"
1882,"#ddab77","#ecba84","#4c5c14","#9a9554","#b9bdae","#7c8d43","https://api.nga.gov/iiif/52b425a4-1b7f-4f9a-a7c8-3f88611a5243/full/!800,800/0/default.jpg"
1844,"#b04840",,,,,,"https://api.nga.gov/iiif/9c2faf24-5bca-40dd-bc27-ae08619bafd4/full/!800,800/0/default.jpg"
1895,"#ccac84","#d4b48f","#5d4526","#a89074","#ccac8c","#5c4431","https://api.nga.gov/iiif/9c945250-a087-480b-92aa-b93e39780cd5/full/!800,800/0/default.jpg"
1887,"#bca068","#bca068","#5b4a28","#898786","#aba8a7","#444441","https://api.nga.gov/iiif/c95b4350-f50e-44fd-8c7f-37402d7274e7/full/!800,800/0/default.jpg"
1800,"#cc4a34","#dbad88","#0c225c","#86807f","#bac6d8","#584745","https://api.nga.gov/iiif/538d759c-165d-4ca4-95f7-dca89f445461/full/!800,800/0/default.jpg"
1887,"#cca85c","#cca85c","#644e1f","#847c75","#bfbbb1","#44443b","https://api.nga.gov/iiif/4d8f7176-d71b-4824-aa6a-7984ee2e7462/full/!800,800/0/default.jpg"
1810,"#7cc0a4","#fcebd3","#2b5946","#9c8c75","#d4c5ad","#847560","https://api.nga.gov/iiif/e1bb00df-760a-4d64-b8ea-c27190d54111/full/!800,800/0/default.jpg"
1847,"#745c34","#d4b9a1","#553c13","#70a1a3","#dcd4c0","#73643b","https://api.nga.gov/iiif/b1e33753-daea-4b01-b160-55fe1813fa0b/full/!800,800/0/default.jpg"
1842,"#b8443c","#e6d6c4","#632420","#7f746a","#ccbcac","#544c44","https://api.nga.gov/iiif/4cae9045-83d2-475d-832e-3d0899a4ed81/full/!800,800/0/default.jpg"
1881,"#845138","#dbc8ae","#5d3927","#80705e","#ccb89a","#46423a","https://api.nga.gov/iiif/2f327993-832c-4e0f-8039-90d378bac74d/full/!800,800/0/default.jpg"
1887,"#c86ca8","#e4dcc4","#60244b","#6c64a4","#ccc4ab","#544c44","https://api.nga.gov/iiif/f586c732-54a4-4685-9b19-06e726e6817e/full/!800,800/0/default.jpg"
1885,"#b850bc","#ecf4fc","#5d245f","#909094","#afb0b8","#565553","https://api.nga.gov/iiif/0ecab294-3fee-42c2-8f37-7483e4802194/full/!800,800/0/default.jpg"
1808,"#489c88","#dcccb4","#295a4f","#a8886c","#d4c8ad","#554f47","https://api.nga.gov/iiif/4022fb97-e2bc-4295-8d5e-ed619f9221a7/full/!800,800/0/default.jpg"
1800,"#ccbc94","#e4ccb4","#594c2a","#948978","#d7c4a7","#524c3b","https://api.nga.gov/iiif/4c61e54f-9d57-4418-b4a0-beaf006aafed/full/!800,800/0/default.jpg"
1802,"#4ca43c","#e4cbb0","#642c33","#9e8875","#ccb8a2","#5a4f45","https://api.nga.gov/iiif/d30f9461-404d-44d6-bf2b-5fe7036d6aae/full/!800,800/0/default.jpg"
1883,"#c49654","#e6be85","#225e50","#8b9170","#97afb8","#3d6556","https://api.nga.gov/iiif/96a750e5-76bb-4773-892e-d73d79d671a8/full/!800,800/0/default.jpg"
1800,"#b84ca4","#f4e8da","#4844a0","#90857b","#ece4d4","#49413f","https://api.nga.gov/iiif/19eb1417-c500-4148-8feb-04d724d5cf6a/full/!800,800/0/default.jpg"
1884,"#68bcac","#e4d4c4","#285b52","#967968","#ccc4b4","#51504d","https://api.nga.gov/iiif/1e85a769-4bdf-4507-bc56-56bc7680ed80/full/!800,800/0/default.jpg"
1844,"#3ca438","#e4d4c4","#3c3898","#7f7770","#d4ccbb","#36332f","https://api.nga.gov/iiif/49880ea5-cc31-4251-9919-252f14c92b3d/full/!800,800/0/default.jpg"
1887,"#a064c0","#a064c0","#4a265e","#908d8b","#b1b0ae","#44413e","https://api.nga.gov/iiif/0d1eab26-455f-4d72-bd32-a663e9977237/full/!800,800/0/default.jpg"
1887,"#70344c",,,,,,"https://api.nga.gov/iiif/113707aa-96f0-4342-8533-5832357c2c07/full/!800,800/0/default.jpg"
1887,"#b89058",,,,,,"https://api.nga.gov/iiif/bfaef9ef-75af-4ae9-b97a-0f2289c366ad/full/!800,800/0/default.jpg"
1884,"#b85048","#dcc4ab","#5f2925","#7e7467","#ccbca4","#4c443c","https://api.nga.gov/iiif/80cb9ffb-a3d5-4ded-9eb0-1e064074cc91/full/!800,800/0/default.jpg"
1887,"#a0ac4c",,,,,,"https://api.nga.gov/iiif/91cefe40-6087-4637-8383-b1b371ab3c83/full/!800,800/0/default.jpg"
1852,"#cab185","#dccca4","#5c4928","#8a7456","#dbcbac","#6c5b47","https://api.nga.gov/iiif/dbb581e0-88c8-42ee-95bc-c20da36fe48c/full/!800,800/0/default.jpg"
1880,"#50b848","#f4ecdc","#295f25","#908b83","#ccc4b3","#443c3d","https://api.nga.gov/iiif/c5345e43-2768-40e7-9b04-d5cb6aabb4e7/full/!800,800/0/default.jpg"
1800,"#bf6f3f",,,,,,"https://api.nga.gov/iiif/291d4af6-f32f-47b5-92ac-7bdb429082e5/full/!800,800/0/default.jpg"
1887,"#988c3c",,,,,,"https://api.nga.gov/iiif/6111bc3d-ab50-4d28-9e3a-8cd1d85f3d8c/full/!800,800/0/default.jpg"
1887,"#bcac48",,,,,,"https://api.nga.gov/iiif/08ea49ab-3c23-4b3b-8773-0f48dbafdc7d/full/!800,800/0/default.jpg"
1881,"#3c3494","#e4d4c4","#272262","#93836f","#d1bca5","#4c3c2f","https://api.nga.gov/iiif/9d36d231-32d5-4e52-993a-eaa9b25b1638/full/!800,800/0/default.jpg"
1881,"#b43890","#e4d2b8","#651f50","#a28c74","#e4d4c4","#4c3c2c","https://api.nga.gov/iiif/004793db-1486-48e2-8fa9-51ef05a81f96/full/!800,800/0/default.jpg"
1880,"#a86d48","#dfc5b4","#743c24","#8d5a3d","#c4c3c3","#443f3b","https://api.nga.gov/iiif/d84f9033-b440-4eeb-9860-85459454d0ed/full/!800,800/0/default.jpg"
1847,"#cc8134","#d28c47","#7b3f0e","#9c7454",,,"https://api.nga.gov/iiif/0699b69c-b31d-4cd8-b627-90500cf3960c/full/!800,800/0/default.jpg"
1887,"#882724","#f4cdaa","#6c1c1c","#a5845c","#c3a481","#4c3c24","https://api.nga.gov/iiif/3c84677d-13b9-4a27-a3ca-2e6705bdd4f0/full/!800,800/0/default.jpg"
1880,"#946111","#e8cb8b","#754d0d","#989a68",,,"https://api.nga.gov/iiif/7daf04f0-9841-4add-9d37-22df084f5ea2/full/!800,800/0/default.jpg"
1838,"#c4504c","#f4e4cc","#632320","#948777","#d2c5ae","#524842","https://api.nga.gov/iiif/97660d08-7569-4b62-821a-709656663881/full/!800,800/0/default.jpg"
1804,"#b3291b","#d5a698","#751314","#988063","#e6dccc","#534335","https://api.nga.gov/iiif/d3f3009b-a261-47c7-97ab-96e744f9a2d2/full/!800,800/0/default.jpg"
1805,"#842e32","#dbc4ac","#6b1826","#8f7f72","#dcccbc","#4c2a2d","https://api.nga.gov/iiif/3d394d97-cb49-4d7e-bd9c-d5c32ad8d509/full/!800,800/0/default.jpg"
1887,"#90ccb4",,,,,,"https://api.nga.gov/iiif/36d7befa-4e4e-4fe4-8565-bce07e97450f/full/!800,800/0/default.jpg"
1552,"#bc540c","#dcb780","#8a4a0a","#9f7f52","#d1c1a5","#504628","https://api.nga.gov/iiif/3718627e-a6a7-4a2a-b7d9-973332b5057c/full/!800,800/0/default.jpg"
1884,"#b0a854","#ccb38f","#5a5629","#c4b494","#bcac8e","#796e58","https://api.nga.gov/iiif/2bce1c6c-063f-4160-9a42-568571e6b76c/full/!800,800/0/default.jpg"
1880,"#ccb494","#dcc4ac","#59452a","#94846c","#d4bca7","#5c4c48","https://api.nga.gov/iiif/c1cf8181-e85c-468d-8daa-e6611c33cc44/full/!800,800/0/default.jpg"
1887,"#98b058",,,,,,"https://api.nga.gov/iiif/cee92257-8200-4ab6-9c81-50de707f68e5/full/!800,800/0/default.jpg"
1887,"#bc9854",,,,,,"https://api.nga.gov/iiif/94b126cf-b7ef-4023-b829-b5b910457612/full/!800,800/0/default.jpg"
1831,"#506c34","#f4ece1","#42592b","#7f9865","#ececdc","#446032","https://api.nga.gov/iiif/34f6251f-f009-40da-ba26-724bd02dac25/full/!800,800/0/default.jpg"
1850,"#d0bc94","#f4e4cc","#5c4a28","#a0907e","#d1c0a5","#5e4f45","https://api.nga.gov/iiif/76e365f8-03ec-413a-a7a7-a76047c530c0/full/!800,800/0/default.jpg"
1854,"#ac7c4c","#d8d890","#744c21","#947454","#b1aa8a","#514433","https://api.nga.gov/iiif/f578ab60-df7d-496b-b223-53bfedf1348d/full/!800,800/0/default.jpg"
1852,"#b79167","#c7a173","#59432a","#977652","#b69474","#534333","https://api.nga.gov/iiif/fa630d1a-d6ef-4bcc-a955-a4ab9af5e9d5/full/!800,800/0/default.jpg"
1850,"#bc5431","#eed1ad","#694312","#9e7e58","#ccb79e","#5c542c","https://api.nga.gov/iiif/a860a56b-d802-47e7-be0e-41d3e8d3d814/full/!800,800/0/default.jpg"
1800,"#b85494","#e4ccb4","#5d2649","#887f70","#d7c2a9","#5d574d","https://api.nga.gov/iiif/4ed3ae95-1f56-4315-9e44-15bb2fed469b/full/!800,800/0/default.jpg"
1837,"#b9976d","#e4c494","#59442a","#9b7a57","#c4a47c","#69503c","https://api.nga.gov/iiif/c9438f74-d59f-4493-91bf-0ad368cc3053/full/!800,800/0/default.jpg"
1853,"#bea373","#f4dca4","#4a2f1b","#a48758","#c2ac7a","#684e2e","https://api.nga.gov/iiif/68302937-48bd-43e2-a4b1-9a73b8e88ad3/full/!800,800/0/default.jpg"
1610,"#ceae82","#fcdcb4","#5f4625","#99825f","#c8b18e","#584a3d","https://api.nga.gov/iiif/81e7cd7f-9147-4e04-b5f6-b31d8382345a/full/!800,800/0/default.jpg"
1844,"#b67f54","#ecd4b2","#82573e","#a06f48","#d0b794","#6a4b3c","https://api.nga.gov/iiif/72590eff-4669-40c0-96f1-ec6e1fa6c38f/full/!800,800/0/default.jpg"
